"trainer/global_step","vanillasinh_small - train_loss","vanillasinh_small - train_loss__MIN","vanillasinh_small - train_loss__MAX","vanillasinh_small - _step","vanillasinh_small - _step__MIN","vanillasinh_small - _step__MAX"
"35899","0.11871209740638733","0.11871209740638733","0.11871209740638733","358","358","358"
"35999","0.12344345450401306","0.12344345450401306","0.12344345450401306","359","359","359"
"36099","0.11764882504940033","0.11764882504940033","0.11764882504940033","360","360","360"
"36199","0.11436375975608826","0.11436375975608826","0.11436375975608826","361","361","361"
"36299","0.11914505809545517","0.11914505809545517","0.11914505809545517","362","362","362"
"36399","0.12282287329435349","0.12282287329435349","0.12282287329435349","363","363","363"
"36499","0.12127465754747391","0.12127465754747391","0.12127465754747391","364","364","364"
"36599","0.11499786376953125","0.11499786376953125","0.11499786376953125","365","365","365"
"36699","0.12105323374271393","0.12105323374271393","0.12105323374271393","366","366","366"
"36799","0.12090563774108887","0.12090563774108887","0.12090563774108887","367","367","367"
"36899","0.11496449261903763","0.11496449261903763","0.11496449261903763","368","368","368"
"36999","0.12168031185865402","0.12168031185865402","0.12168031185865402","369","369","369"
"37099","0.1242678165435791","0.1242678165435791","0.1242678165435791","370","370","370"
"37199","0.11208974570035934","0.11208974570035934","0.11208974570035934","371","371","371"
"37299","0.11819565296173096","0.11819565296173096","0.11819565296173096","372","372","372"
"37399","0.12439613044261932","0.12439613044261932","0.12439613044261932","373","373","373"
"37499","0.12408632785081863","0.12408632785081863","0.12408632785081863","374","374","374"
"37599","0.11699530482292175","0.11699530482292175","0.11699530482292175","375","375","375"
"37699","0.1142544150352478","0.1142544150352478","0.1142544150352478","376","376","376"
"37799","0.1260015368461609","0.1260015368461609","0.1260015368461609","377","377","377"
"37899","0.11991742253303528","0.11991742253303528","0.11991742253303528","378","378","378"
"37999","0.11972925812005997","0.11972925812005997","0.11972925812005997","379","379","379"
"38099","0.11911515146493912","0.11911515146493912","0.11911515146493912","380","380","380"
"38199","0.12197083234786987","0.12197083234786987","0.12197083234786987","381","381","381"
"38299","0.1203077957034111","0.1203077957034111","0.1203077957034111","382","382","382"
"38399","0.11734508723020554","0.11734508723020554","0.11734508723020554","383","383","383"
"38499","0.12103051692247391","0.12103051692247391","0.12103051692247391","384","384","384"
"38599","0.11473454535007477","0.11473454535007477","0.11473454535007477","385","385","385"
"38699","0.11811178177595139","0.11811178177595139","0.11811178177595139","386","386","386"
"38799","0.12446930259466171","0.12446930259466171","0.12446930259466171","387","387","387"
"38899","0.116392582654953","0.116392582654953","0.116392582654953","388","388","388"
"38999","0.11757907271385193","0.11757907271385193","0.11757907271385193","389","389","389"
"39099","0.12208367139101028","0.12208367139101028","0.12208367139101028","390","390","390"
"39199","0.12043607234954834","0.12043607234954834","0.12043607234954834","391","391","391"
"39299","0.11858034133911133","0.11858034133911133","0.11858034133911133","392","392","392"
"39399","0.12217876315116882","0.12217876315116882","0.12217876315116882","393","393","393"
"39499","0.1187288761138916","0.1187288761138916","0.1187288761138916","394","394","394"
"39599","0.12301559746265411","0.12301559746265411","0.12301559746265411","395","395","395"
"39699","0.11601219326257706","0.11601219326257706","0.11601219326257706","396","396","396"
"39799","0.11972575634717941","0.11972575634717941","0.11972575634717941","397","397","397"
"39899","0.12303327769041061","0.12303327769041061","0.12303327769041061","398","398","398"
"39999","0.11808590590953827","0.11808590590953827","0.11808590590953827","399","399","399"
"40099","0.11432938277721405","0.11432938277721405","0.11432938277721405","400","400","400"
"40199","0.12113602459430695","0.12113602459430695","0.12113602459430695","401","401","401"
"40299","0.12601202726364136","0.12601202726364136","0.12601202726364136","402","402","402"
"40399","0.11992250382900238","0.11992250382900238","0.11992250382900238","403","403","403"
"40499","0.1125541552901268","0.1125541552901268","0.1125541552901268","404","404","404"
"40599","0.11394112557172775","0.11394112557172775","0.11394112557172775","405","405","405"
"40699","0.11816197633743286","0.11816197633743286","0.11816197633743286","406","406","406"
"40799","0.12197111546993256","0.12197111546993256","0.12197111546993256","407","407","407"
"40899","0.12550397217273712","0.12550397217273712","0.12550397217273712","408","408","408"
"40999","0.1181405633687973","0.1181405633687973","0.1181405633687973","409","409","409"
"41099","0.11699783802032471","0.11699783802032471","0.11699783802032471","410","410","410"
"41199","0.11535194516181946","0.11535194516181946","0.11535194516181946","411","411","411"
"41299","0.12163517624139786","0.12163517624139786","0.12163517624139786","412","412","412"
"41399","0.12326934933662415","0.12326934933662415","0.12326934933662415","413","413","413"
"41499","0.11707441508769989","0.11707441508769989","0.11707441508769989","414","414","414"
"41599","0.12142372131347656","0.12142372131347656","0.12142372131347656","415","415","415"
"41699","0.11937668919563293","0.11937668919563293","0.11937668919563293","416","416","416"
"41799","0.11878703534603119","0.11878703534603119","0.11878703534603119","417","417","417"
"41899","0.1128968819975853","0.1128968819975853","0.1128968819975853","418","418","418"
"41999","0.12116140127182007","0.12116140127182007","0.12116140127182007","419","419","419"
"42099","0.11792638897895813","0.11792638897895813","0.11792638897895813","420","420","420"
"42199","0.12160178273916245","0.12160178273916245","0.12160178273916245","421","421","421"
"42299","0.11651603132486343","0.11651603132486343","0.11651603132486343","422","422","422"
"42399","0.12419130653142929","0.12419130653142929","0.12419130653142929","423","423","423"
"42499","0.12054911255836487","0.12054911255836487","0.12054911255836487","424","424","424"
"42599","0.11594916880130768","0.11594916880130768","0.11594916880130768","425","425","425"
"42699","0.11723394691944122","0.11723394691944122","0.11723394691944122","426","426","426"
"42799","0.11551488190889359","0.11551488190889359","0.11551488190889359","427","427","427"
"42899","0.12431397289037704","0.12431397289037704","0.12431397289037704","428","428","428"
"42999","0.11686676740646362","0.11686676740646362","0.11686676740646362","429","429","429"
"43099","0.11842747032642365","0.11842747032642365","0.11842747032642365","430","430","430"
"43199","0.12094567716121674","0.12094567716121674","0.12094567716121674","431","431","431"
"43299","0.11232329159975052","0.11232329159975052","0.11232329159975052","432","432","432"
"43399","0.12577547132968903","0.12577547132968903","0.12577547132968903","433","433","433"
"43499","0.1158657968044281","0.1158657968044281","0.1158657968044281","434","434","434"
"43599","0.11974360048770905","0.11974360048770905","0.11974360048770905","435","435","435"
"43699","0.11667417734861374","0.11667417734861374","0.11667417734861374","436","436","436"
"43799","0.12673760950565338","0.12673760950565338","0.12673760950565338","437","437","437"
"43899","0.1189088448882103","0.1189088448882103","0.1189088448882103","438","438","438"
"43999","0.11850440502166748","0.11850440502166748","0.11850440502166748","439","439","439"
"44099","0.1130705401301384","0.1130705401301384","0.1130705401301384","440","440","440"
"44199","0.12058033049106598","0.12058033049106598","0.12058033049106598","441","441","441"
"44299","0.11906047910451889","0.11906047910451889","0.11906047910451889","442","442","442"
"44399","0.11918275058269501","0.11918275058269501","0.11918275058269501","443","443","443"
"44499","0.11995857954025269","0.11995857954025269","0.11995857954025269","444","444","444"
"44599","0.12883886694908142","0.12883886694908142","0.12883886694908142","445","445","445"
"44699","0.11825956404209137","0.11825956404209137","0.11825956404209137","446","446","446"
"44799","0.11265001446008682","0.11265001446008682","0.11265001446008682","447","447","447"
"44899","0.12010283768177032","0.12010283768177032","0.12010283768177032","448","448","448"
"44999","0.11766046285629272","0.11766046285629272","0.11766046285629272","449","449","449"
"45099","0.11659274250268936","0.11659274250268936","0.11659274250268936","450","450","450"
"45199","0.12028758972883224","0.12028758972883224","0.12028758972883224","451","451","451"
"45299","0.11428982019424438","0.11428982019424438","0.11428982019424438","452","452","452"
"45399","0.11440730094909668","0.11440730094909668","0.11440730094909668","453","453","453"
"45499","0.11194761097431183","0.11194761097431183","0.11194761097431183","454","454","454"
"45599","0.11544328182935715","0.11544328182935715","0.11544328182935715","455","455","455"
"45699","0.12004216760396957","0.12004216760396957","0.12004216760396957","456","456","456"
"45799","0.11540309339761734","0.11540309339761734","0.11540309339761734","457","457","457"
"45899","0.11189521104097366","0.11189521104097366","0.11189521104097366","458","458","458"
"45999","0.12262742966413498","0.12262742966413498","0.12262742966413498","459","459","459"
"46099","0.12245948612689972","0.12245948612689972","0.12245948612689972","460","460","460"
"46199","0.12150508910417557","0.12150508910417557","0.12150508910417557","461","461","461"
"46299","0.1199522539973259","0.1199522539973259","0.1199522539973259","462","462","462"
"46399","0.12003588676452637","0.12003588676452637","0.12003588676452637","463","463","463"
"46499","0.11621556431055069","0.11621556431055069","0.11621556431055069","464","464","464"
"46599","0.11830620467662811","0.11830620467662811","0.11830620467662811","465","465","465"
"46699","0.11755351722240448","0.11755351722240448","0.11755351722240448","466","466","466"
"46799","0.11669886857271194","0.11669886857271194","0.11669886857271194","467","467","467"
"46899","0.11593404412269592","0.11593404412269592","0.11593404412269592","468","468","468"
"46999","0.11982643604278564","0.11982643604278564","0.11982643604278564","469","469","469"
"47099","0.1143282875418663","0.1143282875418663","0.1143282875418663","470","470","470"
"47199","0.11887511610984802","0.11887511610984802","0.11887511610984802","471","471","471"
"47299","0.11670473217964172","0.11670473217964172","0.11670473217964172","472","472","472"
"47399","0.11813332885503769","0.11813332885503769","0.11813332885503769","473","473","473"
"47499","0.11348515748977661","0.11348515748977661","0.11348515748977661","474","474","474"
"47599","0.11638732254505157","0.11638732254505157","0.11638732254505157","475","475","475"
"47699","0.11399320513010025","0.11399320513010025","0.11399320513010025","476","476","476"
"47799","0.11795902252197266","0.11795902252197266","0.11795902252197266","477","477","477"
"47899","0.11490960419178009","0.11490960419178009","0.11490960419178009","478","478","478"
"47999","0.11951178312301636","0.11951178312301636","0.11951178312301636","479","479","479"
"48099","0.11976415663957596","0.11976415663957596","0.11976415663957596","480","480","480"
"48199","0.11881014704704285","0.11881014704704285","0.11881014704704285","481","481","481"
"48299","0.115447036921978","0.115447036921978","0.115447036921978","482","482","482"
"48399","0.11754851043224335","0.11754851043224335","0.11754851043224335","483","483","483"
"48499","0.12100609391927719","0.12100609391927719","0.12100609391927719","484","484","484"
"48599","0.1253920942544937","0.1253920942544937","0.1253920942544937","485","485","485"
"48699","0.11994177848100662","0.11994177848100662","0.11994177848100662","486","486","486"
"48799","0.11941581964492798","0.11941581964492798","0.11941581964492798","487","487","487"
"48899","0.12260417640209198","0.12260417640209198","0.12260417640209198","488","488","488"
"48999","0.11402943730354309","0.11402943730354309","0.11402943730354309","489","489","489"
"49099","0.11557202786207199","0.11557202786207199","0.11557202786207199","490","490","490"
"49199","0.1235445886850357","0.1235445886850357","0.1235445886850357","491","491","491"
"49299","0.11956141144037247","0.11956141144037247","0.11956141144037247","492","492","492"
"49399","0.1119309812784195","0.1119309812784195","0.1119309812784195","493","493","493"
"49499","0.11965756118297577","0.11965756118297577","0.11965756118297577","494","494","494"
