"trainer/global_step","causal_small - train_loss","causal_small - train_loss__MIN","causal_small - train_loss__MAX","causal_small - _step","causal_small - _step__MIN","causal_small - _step__MAX"
"35499","0.13835127651691437","0.13835127651691437","0.13835127651691437","354","354","354"
"35599","0.13532115519046783","0.13532115519046783","0.13532115519046783","355","355","355"
"35699","0.14209729433059692","0.14209729433059692","0.14209729433059692","356","356","356"
"35799","0.14139243960380554","0.14139243960380554","0.14139243960380554","357","357","357"
"35899","0.13871636986732483","0.13871636986732483","0.13871636986732483","358","358","358"
"35999","0.14137662947177887","0.14137662947177887","0.14137662947177887","359","359","359"
"36099","0.13805502653121948","0.13805502653121948","0.13805502653121948","360","360","360"
"36199","0.13474349677562714","0.13474349677562714","0.13474349677562714","361","361","361"
"36299","0.1397988200187683","0.1397988200187683","0.1397988200187683","362","362","362"
"36399","0.1432258039712906","0.1432258039712906","0.1432258039712906","363","363","363"
"36499","0.13929395377635956","0.13929395377635956","0.13929395377635956","364","364","364"
"36599","0.1339123696088791","0.1339123696088791","0.1339123696088791","365","365","365"
"36699","0.14148101210594177","0.14148101210594177","0.14148101210594177","366","366","366"
"36799","0.1411699801683426","0.1411699801683426","0.1411699801683426","367","367","367"
"36899","0.13472086191177368","0.13472086191177368","0.13472086191177368","368","368","368"
"36999","0.14298999309539795","0.14298999309539795","0.14298999309539795","369","369","369"
"37099","0.14509543776512146","0.14509543776512146","0.14509543776512146","370","370","370"
"37199","0.13362433016300201","0.13362433016300201","0.13362433016300201","371","371","371"
"37299","0.13948063552379608","0.13948063552379608","0.13948063552379608","372","372","372"
"37399","0.1441648155450821","0.1441648155450821","0.1441648155450821","373","373","373"
"37499","0.14257782697677612","0.14257782697677612","0.14257782697677612","374","374","374"
"37599","0.13773052394390106","0.13773052394390106","0.13773052394390106","375","375","375"
"37699","0.13647198677062988","0.13647198677062988","0.13647198677062988","376","376","376"
"37799","0.1441761702299118","0.1441761702299118","0.1441761702299118","377","377","377"
"37899","0.13990087807178497","0.13990087807178497","0.13990087807178497","378","378","378"
"37999","0.1394968181848526","0.1394968181848526","0.1394968181848526","379","379","379"
"38099","0.1389715075492859","0.1389715075492859","0.1389715075492859","380","380","380"
"38199","0.14225484430789948","0.14225484430789948","0.14225484430789948","381","381","381"
"38299","0.14080731570720673","0.14080731570720673","0.14080731570720673","382","382","382"
"38399","0.13721981644630432","0.13721981644630432","0.13721981644630432","383","383","383"
"38499","0.14081843197345734","0.14081843197345734","0.14081843197345734","384","384","384"
"38599","0.13549180328845978","0.13549180328845978","0.13549180328845978","385","385","385"
"38699","0.13940398395061493","0.13940398395061493","0.13940398395061493","386","386","386"
"38799","0.1432492434978485","0.1432492434978485","0.1432492434978485","387","387","387"
"38899","0.135899156332016","0.135899156332016","0.135899156332016","388","388","388"
"38999","0.1375470608472824","0.1375470608472824","0.1375470608472824","389","389","389"
"39099","0.14197790622711182","0.14197790622711182","0.14197790622711182","390","390","390"
"39199","0.138482466340065","0.138482466340065","0.138482466340065","391","391","391"
"39299","0.13822400569915771","0.13822400569915771","0.13822400569915771","392","392","392"
"39399","0.14219054579734802","0.14219054579734802","0.14219054579734802","393","393","393"
"39499","0.1378011554479599","0.1378011554479599","0.1378011554479599","394","394","394"
"39599","0.14023800194263458","0.14023800194263458","0.14023800194263458","395","395","395"
"39699","0.13664460182189941","0.13664460182189941","0.13664460182189941","396","396","396"
"39799","0.13915154337882996","0.13915154337882996","0.13915154337882996","397","397","397"
"39899","0.14546716213226318","0.14546716213226318","0.14546716213226318","398","398","398"
"39999","0.13790841400623322","0.13790841400623322","0.13790841400623322","399","399","399"
"40099","0.13335907459259033","0.13335907459259033","0.13335907459259033","400","400","400"
"40199","0.14206627011299133","0.14206627011299133","0.14206627011299133","401","401","401"
"40299","0.14486034214496613","0.14486034214496613","0.14486034214496613","402","402","402"
"40399","0.1394546777009964","0.1394546777009964","0.1394546777009964","403","403","403"
"40499","0.13412493467330933","0.13412493467330933","0.13412493467330933","404","404","404"
"40599","0.13708560168743134","0.13708560168743134","0.13708560168743134","405","405","405"
"40699","0.13770189881324768","0.13770189881324768","0.13770189881324768","406","406","406"
"40799","0.1414356231689453","0.1414356231689453","0.1414356231689453","407","407","407"
"40899","0.147516131401062","0.147516131401062","0.147516131401062","408","408","408"
"40999","0.1392582505941391","0.1392582505941391","0.1392582505941391","409","409","409"
"41099","0.13676339387893677","0.13676339387893677","0.13676339387893677","410","410","410"
"41199","0.13176372647285461","0.13176372647285461","0.13176372647285461","411","411","411"
"41299","0.13978058099746704","0.13978058099746704","0.13978058099746704","412","412","412"
"41399","0.14177434146404266","0.14177434146404266","0.14177434146404266","413","413","413"
"41499","0.1379185914993286","0.1379185914993286","0.1379185914993286","414","414","414"
"41599","0.14154469966888428","0.14154469966888428","0.14154469966888428","415","415","415"
"41699","0.13930174708366394","0.13930174708366394","0.13930174708366394","416","416","416"
"41799","0.1415102630853653","0.1415102630853653","0.1415102630853653","417","417","417"
"41899","0.13540862500667572","0.13540862500667572","0.13540862500667572","418","418","418"
"41999","0.14267697930335999","0.14267697930335999","0.14267697930335999","419","419","419"
"42099","0.1394679695367813","0.1394679695367813","0.1394679695367813","420","420","420"
"42199","0.14166304469108582","0.14166304469108582","0.14166304469108582","421","421","421"
"42299","0.13553765416145325","0.13553765416145325","0.13553765416145325","422","422","422"
"42399","0.1427796185016632","0.1427796185016632","0.1427796185016632","423","423","423"
"42499","0.1401851773262024","0.1401851773262024","0.1401851773262024","424","424","424"
"42599","0.13542887568473816","0.13542887568473816","0.13542887568473816","425","425","425"
"42699","0.13691380620002747","0.13691380620002747","0.13691380620002747","426","426","426"
"42799","0.13523077964782715","0.13523077964782715","0.13523077964782715","427","427","427"
"42899","0.14233455061912537","0.14233455061912537","0.14233455061912537","428","428","428"
"42999","0.13716252148151398","0.13716252148151398","0.13716252148151398","429","429","429"
"43099","0.13833466172218323","0.13833466172218323","0.13833466172218323","430","430","430"
"43199","0.14013007283210754","0.14013007283210754","0.14013007283210754","431","431","431"
"43299","0.13121232390403748","0.13121232390403748","0.13121232390403748","432","432","432"
"43399","0.14557865262031555","0.14557865262031555","0.14557865262031555","433","433","433"
"43499","0.137858048081398","0.137858048081398","0.137858048081398","434","434","434"
"43599","0.14020979404449463","0.14020979404449463","0.14020979404449463","435","435","435"
"43699","0.13862977921962738","0.13862977921962738","0.13862977921962738","436","436","436"
"43799","0.14582577347755432","0.14582577347755432","0.14582577347755432","437","437","437"
"43899","0.13867247104644775","0.13867247104644775","0.13867247104644775","438","438","438"
"43999","0.1390581578016281","0.1390581578016281","0.1390581578016281","439","439","439"
"44099","0.13233812153339386","0.13233812153339386","0.13233812153339386","440","440","440"
"44199","0.14146609604358673","0.14146609604358673","0.14146609604358673","441","441","441"
"44299","0.14218346774578094","0.14218346774578094","0.14218346774578094","442","442","442"
"44399","0.1408233642578125","0.1408233642578125","0.1408233642578125","443","443","443"
"44499","0.1406315565109253","0.1406315565109253","0.1406315565109253","444","444","444"
"44599","0.14746539294719696","0.14746539294719696","0.14746539294719696","445","445","445"
"44699","0.1371646225452423","0.1371646225452423","0.1371646225452423","446","446","446"
"44799","0.1343294084072113","0.1343294084072113","0.1343294084072113","447","447","447"
"44899","0.1407129466533661","0.1407129466533661","0.1407129466533661","448","448","448"
"44999","0.13675057888031006","0.13675057888031006","0.13675057888031006","449","449","449"
"45099","0.13668593764305115","0.13668593764305115","0.13668593764305115","450","450","450"
"45199","0.1400236040353775","0.1400236040353775","0.1400236040353775","451","451","451"
"45299","0.13404902815818787","0.13404902815818787","0.13404902815818787","452","452","452"
"45399","0.13458435237407684","0.13458435237407684","0.13458435237407684","453","453","453"
"45499","0.13374051451683044","0.13374051451683044","0.13374051451683044","454","454","454"
"45599","0.13556839525699615","0.13556839525699615","0.13556839525699615","455","455","455"
"45699","0.13919678330421448","0.13919678330421448","0.13919678330421448","456","456","456"
"45799","0.1394098401069641","0.1394098401069641","0.1394098401069641","457","457","457"
"45899","0.13359855115413666","0.13359855115413666","0.13359855115413666","458","458","458"
"45999","0.14277710020542145","0.14277710020542145","0.14277710020542145","459","459","459"
"46099","0.14037492871284485","0.14037492871284485","0.14037492871284485","460","460","460"
"46199","0.141128271818161","0.141128271818161","0.141128271818161","461","461","461"
"46299","0.14172883331775665","0.14172883331775665","0.14172883331775665","462","462","462"
"46399","0.14052461087703705","0.14052461087703705","0.14052461087703705","463","463","463"
"46499","0.13561108708381653","0.13561108708381653","0.13561108708381653","464","464","464"
"46599","0.13955135643482208","0.13955135643482208","0.13955135643482208","465","465","465"
"46699","0.13608627021312714","0.13608627021312714","0.13608627021312714","466","466","466"
"46799","0.13713152706623077","0.13713152706623077","0.13713152706623077","467","467","467"
"46899","0.13773183524608612","0.13773183524608612","0.13773183524608612","468","468","468"
"46999","0.13882291316986084","0.13882291316986084","0.13882291316986084","469","469","469"
"47099","0.1362820863723755","0.1362820863723755","0.1362820863723755","470","470","470"
"47199","0.1399691104888916","0.1399691104888916","0.1399691104888916","471","471","471"
"47299","0.13814930617809296","0.13814930617809296","0.13814930617809296","472","472","472"
"47399","0.1379149854183197","0.1379149854183197","0.1379149854183197","473","473","473"
"47499","0.1345534771680832","0.1345534771680832","0.1345534771680832","474","474","474"
"47599","0.13581570982933044","0.13581570982933044","0.13581570982933044","475","475","475"
"47699","0.13478095829486847","0.13478095829486847","0.13478095829486847","476","476","476"
"47799","0.14127391576766968","0.14127391576766968","0.14127391576766968","477","477","477"
"47899","0.13329830765724182","0.13329830765724182","0.13329830765724182","478","478","478"
"47999","0.14209869503974915","0.14209869503974915","0.14209869503974915","479","479","479"
"48099","0.13916704058647156","0.13916704058647156","0.13916704058647156","480","480","480"
"48199","0.13645894825458527","0.13645894825458527","0.13645894825458527","481","481","481"
"48299","0.13750168681144714","0.13750168681144714","0.13750168681144714","482","482","482"
"48399","0.13865704834461212","0.13865704834461212","0.13865704834461212","483","483","483"
"48499","0.1409308761358261","0.1409308761358261","0.1409308761358261","484","484","484"
"48599","0.1435118019580841","0.1435118019580841","0.1435118019580841","485","485","485"
"48699","0.13966874778270721","0.13966874778270721","0.13966874778270721","486","486","486"
"48799","0.13950876891613007","0.13950876891613007","0.13950876891613007","487","487","487"
"48899","0.14260397851467133","0.14260397851467133","0.14260397851467133","488","488","488"
"48999","0.13347941637039185","0.13347941637039185","0.13347941637039185","489","489","489"
"49099","0.13709260523319244","0.13709260523319244","0.13709260523319244","490","490","490"
"49199","0.14390547573566437","0.14390547573566437","0.14390547573566437","491","491","491"
"49299","0.1401064246892929","0.1401064246892929","0.1401064246892929","492","492","492"
"49399","0.13164427876472473","0.13164427876472473","0.13164427876472473","493","493","493"
"49499","0.14124315977096558","0.14124315977096558","0.14124315977096558","494","494","494"
"49599","0.14625920355319977","0.14625920355319977","0.14625920355319977","495","495","495"
"49699","0.13626563549041748","0.13626563549041748","0.13626563549041748","496","496","496"
"49799","0.14081332087516785","0.14081332087516785","0.14081332087516785","497","497","497"
