"trainer/global_step","vanilla - train_loss","vanilla - train_loss__MIN","vanilla - train_loss__MAX","vanilla - _step","vanilla - _step__MIN","vanilla - _step__MAX"
"282299","0.1160593032836914","0.1160593032836914","0.1160593032836914","2822","2822","2822"
"282399","0.11797532439231873","0.11797532439231873","0.11797532439231873","2823","2823","2823"
"282499","0.11322774738073349","0.11322774738073349","0.11322774738073349","2824","2824","2824"
"282599","0.11272713541984558","0.11272713541984558","0.11272713541984558","2825","2825","2825"
"282699","0.11592578142881393","0.11592578142881393","0.11592578142881393","2826","2826","2826"
"282799","0.11176972836256027","0.11176972836256027","0.11176972836256027","2827","2827","2827"
"282899","0.11293955147266388","0.11293955147266388","0.11293955147266388","2828","2828","2828"
"282999","0.11794993281364441","0.11794993281364441","0.11794993281364441","2829","2829","2829"
"283099","0.1204613596200943","0.1204613596200943","0.1204613596200943","2830","2830","2830"
"283199","0.11759180575609207","0.11759180575609207","0.11759180575609207","2831","2831","2831"
"283299","0.11267106980085373","0.11267106980085373","0.11267106980085373","2832","2832","2832"
"283399","0.11286809295415878","0.11286809295415878","0.11286809295415878","2833","2833","2833"
"283499","0.11355762183666229","0.11355762183666229","0.11355762183666229","2834","2834","2834"
"283599","0.11340824514627457","0.11340824514627457","0.11340824514627457","2835","2835","2835"
"283699","0.10928616672754288","0.10928616672754288","0.10928616672754288","2836","2836","2836"
"283799","0.11386410892009735","0.11386410892009735","0.11386410892009735","2837","2837","2837"
"283899","0.11313881725072861","0.11313881725072861","0.11313881725072861","2838","2838","2838"
"283999","0.10879631340503693","0.10879631340503693","0.10879631340503693","2839","2839","2839"
"284099","0.10978817939758301","0.10978817939758301","0.10978817939758301","2840","2840","2840"
"284199","0.11567499488592148","0.11567499488592148","0.11567499488592148","2841","2841","2841"
"284299","0.11151782423257828","0.11151782423257828","0.11151782423257828","2842","2842","2842"
"284399","0.11226872354745865","0.11226872354745865","0.11226872354745865","2843","2843","2843"
"284499","0.11542621999979019","0.11542621999979019","0.11542621999979019","2844","2844","2844"
"284599","0.10738132148981094","0.10738132148981094","0.10738132148981094","2845","2845","2845"
"284699","0.11660581827163696","0.11660581827163696","0.11660581827163696","2846","2846","2846"
"284799","0.11770304292440414","0.11770304292440414","0.11770304292440414","2847","2847","2847"
"284899","0.11117041856050491","0.11117041856050491","0.11117041856050491","2848","2848","2848"
"284999","0.11768472194671631","0.11768472194671631","0.11768472194671631","2849","2849","2849"
"285099","0.11123170703649521","0.11123170703649521","0.11123170703649521","2850","2850","2850"
"285199","0.11583226919174194","0.11583226919174194","0.11583226919174194","2851","2851","2851"
"285299","0.11043205112218857","0.11043205112218857","0.11043205112218857","2852","2852","2852"
"285399","0.1166682243347168","0.1166682243347168","0.1166682243347168","2853","2853","2853"
"285499","0.1097792312502861","0.1097792312502861","0.1097792312502861","2854","2854","2854"
"285599","0.1042286604642868","0.1042286604642868","0.1042286604642868","2855","2855","2855"
"285699","0.11057129502296448","0.11057129502296448","0.11057129502296448","2856","2856","2856"
"285799","0.11301664263010025","0.11301664263010025","0.11301664263010025","2857","2857","2857"
"285899","0.10919205844402313","0.10919205844402313","0.10919205844402313","2858","2858","2858"
"285999","0.11116819083690643","0.11116819083690643","0.11116819083690643","2859","2859","2859"
"286099","0.11319829523563385","0.11319829523563385","0.11319829523563385","2860","2860","2860"
"286199","0.114386186003685","0.114386186003685","0.114386186003685","2861","2861","2861"
"286299","0.1103280708193779","0.1103280708193779","0.1103280708193779","2862","2862","2862"
"286399","0.11665719002485275","0.11665719002485275","0.11665719002485275","2863","2863","2863"
"286499","0.11635591089725494","0.11635591089725494","0.11635591089725494","2864","2864","2864"
"286599","0.11614996939897537","0.11614996939897537","0.11614996939897537","2865","2865","2865"
"286699","0.11514326184988022","0.11514326184988022","0.11514326184988022","2866","2866","2866"
"286799","0.11233982443809509","0.11233982443809509","0.11233982443809509","2867","2867","2867"
"286899","0.110770083963871","0.110770083963871","0.110770083963871","2868","2868","2868"
"286999","0.11336903274059296","0.11336903274059296","0.11336903274059296","2869","2869","2869"
"287099","0.11518091708421707","0.11518091708421707","0.11518091708421707","2870","2870","2870"
"287199","0.10908862203359604","0.10908862203359604","0.10908862203359604","2871","2871","2871"
"287299","0.10872737318277359","0.10872737318277359","0.10872737318277359","2872","2872","2872"
"287399","0.10753456503152847","0.10753456503152847","0.10753456503152847","2873","2873","2873"
"287499","0.1127486303448677","0.1127486303448677","0.1127486303448677","2874","2874","2874"
"287599","0.10788795351982117","0.10788795351982117","0.10788795351982117","2875","2875","2875"
"287699","0.11975786834955215","0.11975786834955215","0.11975786834955215","2876","2876","2876"
"287799","0.11271056532859802","0.11271056532859802","0.11271056532859802","2877","2877","2877"
"287899","0.10830610245466232","0.10830610245466232","0.10830610245466232","2878","2878","2878"
"287999","0.10741876810789108","0.10741876810789108","0.10741876810789108","2879","2879","2879"
"288099","0.11566279828548431","0.11566279828548431","0.11566279828548431","2880","2880","2880"
"288199","0.1181865707039833","0.1181865707039833","0.1181865707039833","2881","2881","2881"
"288299","0.10725490748882294","0.10725490748882294","0.10725490748882294","2882","2882","2882"
"288399","0.10966856777667999","0.10966856777667999","0.10966856777667999","2883","2883","2883"
"288499","0.11088787764310837","0.11088787764310837","0.11088787764310837","2884","2884","2884"
"288599","0.10932378470897675","0.10932378470897675","0.10932378470897675","2885","2885","2885"
"288699","0.11234523355960846","0.11234523355960846","0.11234523355960846","2886","2886","2886"
"288799","0.11561302840709686","0.11561302840709686","0.11561302840709686","2887","2887","2887"
"288899","0.11007484048604965","0.11007484048604965","0.11007484048604965","2888","2888","2888"
"288999","0.1115276888012886","0.1115276888012886","0.1115276888012886","2889","2889","2889"
"289099","0.11256643384695053","0.11256643384695053","0.11256643384695053","2890","2890","2890"
"289199","0.1077999398112297","0.1077999398112297","0.1077999398112297","2891","2891","2891"
"289299","0.10726752877235413","0.10726752877235413","0.10726752877235413","2892","2892","2892"
"289399","0.10798833519220352","0.10798833519220352","0.10798833519220352","2893","2893","2893"
"289499","0.11297690123319626","0.11297690123319626","0.11297690123319626","2894","2894","2894"
"289599","0.11218967288732529","0.11218967288732529","0.11218967288732529","2895","2895","2895"
"289699","0.11433271318674088","0.11433271318674088","0.11433271318674088","2896","2896","2896"
"289799","0.10849080979824066","0.10849080979824066","0.10849080979824066","2897","2897","2897"
"289899","0.10890097916126251","0.10890097916126251","0.10890097916126251","2898","2898","2898"
"289999","0.11209893226623535","0.11209893226623535","0.11209893226623535","2899","2899","2899"
"290099","0.11039739102125168","0.11039739102125168","0.11039739102125168","2900","2900","2900"
"290199","0.11175784468650818","0.11175784468650818","0.11175784468650818","2901","2901","2901"
"290299","0.11260655522346497","0.11260655522346497","0.11260655522346497","2902","2902","2902"
"290399","0.10875657945871353","0.10875657945871353","0.10875657945871353","2903","2903","2903"
"290499","0.11419059336185455","0.11419059336185455","0.11419059336185455","2904","2904","2904"
"290599","0.10941988974809647","0.10941988974809647","0.10941988974809647","2905","2905","2905"
"290699","0.11554118990898132","0.11554118990898132","0.11554118990898132","2906","2906","2906"
"290799","0.10763023048639297","0.10763023048639297","0.10763023048639297","2907","2907","2907"
"290899","0.11509417742490768","0.11509417742490768","0.11509417742490768","2908","2908","2908"
"290999","0.11500462144613266","0.11500462144613266","0.11500462144613266","2909","2909","2909"
"291099","0.10992634296417236","0.10992634296417236","0.10992634296417236","2910","2910","2910"
"291199","0.1133003905415535","0.1133003905415535","0.1133003905415535","2911","2911","2911"
"291299","0.1106627956032753","0.1106627956032753","0.1106627956032753","2912","2912","2912"
"291399","0.11483526974916458","0.11483526974916458","0.11483526974916458","2913","2913","2913"
"291499","0.11032874137163162","0.11032874137163162","0.11032874137163162","2914","2914","2914"
"291599","0.12187730520963669","0.12187730520963669","0.12187730520963669","2915","2915","2915"
"291699","0.10804200172424316","0.10804200172424316","0.10804200172424316","2916","2916","2916"
"291799","0.11905325949192047","0.11905325949192047","0.11905325949192047","2917","2917","2917"
"291899","0.11582231521606445","0.11582231521606445","0.11582231521606445","2918","2918","2918"
"291999","0.11395678669214249","0.11395678669214249","0.11395678669214249","2919","2919","2919"
"292099","0.1083097979426384","0.1083097979426384","0.1083097979426384","2920","2920","2920"
"292199","0.10770326107740402","0.10770326107740402","0.10770326107740402","2921","2921","2921"
"292299","0.11937595903873444","0.11937595903873444","0.11937595903873444","2922","2922","2922"
"292399","0.11563853919506073","0.11563853919506073","0.11563853919506073","2923","2923","2923"
"292499","0.11179205775260925","0.11179205775260925","0.11179205775260925","2924","2924","2924"
"292599","0.11437547951936722","0.11437547951936722","0.11437547951936722","2925","2925","2925"
"292699","0.11224916577339172","0.11224916577339172","0.11224916577339172","2926","2926","2926"
"292799","0.11081898957490921","0.11081898957490921","0.11081898957490921","2927","2927","2927"
"292899","0.11445480585098267","0.11445480585098267","0.11445480585098267","2928","2928","2928"
"292999","0.1205558106303215","0.1205558106303215","0.1205558106303215","2929","2929","2929"
"293099","0.11617860198020935","0.11617860198020935","0.11617860198020935","2930","2930","2930"
"293199","0.10510297119617462","0.10510297119617462","0.10510297119617462","2931","2931","2931"
"293299","0.11463326960802078","0.11463326960802078","0.11463326960802078","2932","2932","2932"
"293399","0.11098647117614746","0.11098647117614746","0.11098647117614746","2933","2933","2933"
"293499","0.11671118438243866","0.11671118438243866","0.11671118438243866","2934","2934","2934"
"293599","0.10763347148895264","0.10763347148895264","0.10763347148895264","2935","2935","2935"
"293699","0.11180470138788223","0.11180470138788223","0.11180470138788223","2936","2936","2936"
"293799","0.11529506742954254","0.11529506742954254","0.11529506742954254","2937","2937","2937"
"293899","0.1156395971775055","0.1156395971775055","0.1156395971775055","2938","2938","2938"
"293999","0.11039597541093826","0.11039597541093826","0.11039597541093826","2939","2939","2939"
"294099","0.11513497680425644","0.11513497680425644","0.11513497680425644","2940","2940","2940"
"294199","0.11339925229549408","0.11339925229549408","0.11339925229549408","2941","2941","2941"
"294299","0.11569104343652725","0.11569104343652725","0.11569104343652725","2942","2942","2942"
"294399","0.11070654541254044","0.11070654541254044","0.11070654541254044","2943","2943","2943"
"294499","0.11084788292646408","0.11084788292646408","0.11084788292646408","2944","2944","2944"
"294599","0.11404911428689957","0.11404911428689957","0.11404911428689957","2945","2945","2945"
"294699","0.10922394692897797","0.10922394692897797","0.10922394692897797","2946","2946","2946"
"294799","0.11300764232873917","0.11300764232873917","0.11300764232873917","2947","2947","2947"
"294899","0.11252801865339279","0.11252801865339279","0.11252801865339279","2948","2948","2948"
"294999","0.11253436654806137","0.11253436654806137","0.11253436654806137","2949","2949","2949"
"295099","0.1097857654094696","0.1097857654094696","0.1097857654094696","2950","2950","2950"
"295199","0.1123586967587471","0.1123586967587471","0.1123586967587471","2951","2951","2951"
"295299","0.11171960085630417","0.11171960085630417","0.11171960085630417","2952","2952","2952"
"295399","0.10911230742931366","0.10911230742931366","0.10911230742931366","2953","2953","2953"
"295499","0.11652135103940964","0.11652135103940964","0.11652135103940964","2954","2954","2954"
"295599","0.11756816506385803","0.11756816506385803","0.11756816506385803","2955","2955","2955"
"295699","0.11622447520494461","0.11622447520494461","0.11622447520494461","2956","2956","2956"
"295799","0.11304260790348053","0.11304260790348053","0.11304260790348053","2957","2957","2957"
"295899","0.12136955559253693","0.12136955559253693","0.12136955559253693","2958","2958","2958"
"295999","0.1163519024848938","0.1163519024848938","0.1163519024848938","2959","2959","2959"
"296099","0.11389732360839844","0.11389732360839844","0.11389732360839844","2960","2960","2960"
"296199","0.10648615658283234","0.10648615658283234","0.10648615658283234","2961","2961","2961"
"296299","0.11195501685142517","0.11195501685142517","0.11195501685142517","2962","2962","2962"
"296399","0.10929068177938461","0.10929068177938461","0.10929068177938461","2963","2963","2963"
"296499","0.10811664909124374","0.10811664909124374","0.10811664909124374","2964","2964","2964"
"296599","0.11344066262245178","0.11344066262245178","0.11344066262245178","2965","2965","2965"
"296699","0.1076899841427803","0.1076899841427803","0.1076899841427803","2966","2966","2966"
"296799","0.11181778460741043","0.11181778460741043","0.11181778460741043","2967","2967","2967"
"296899","0.11375865340232849","0.11375865340232849","0.11375865340232849","2968","2968","2968"
"296999","0.11653438210487366","0.11653438210487366","0.11653438210487366","2969","2969","2969"
"297099","0.11029275506734848","0.11029275506734848","0.11029275506734848","2970","2970","2970"
"297199","0.11257599294185638","0.11257599294185638","0.11257599294185638","2971","2971","2971"
"297299","0.11122342944145203","0.11122342944145203","0.11122342944145203","2972","2972","2972"
"297399","0.1134955957531929","0.1134955957531929","0.1134955957531929","2973","2973","2973"
"297499","0.11259078979492188","0.11259078979492188","0.11259078979492188","2974","2974","2974"
"297599","0.10995694994926453","0.10995694994926453","0.10995694994926453","2975","2975","2975"
"297699","0.11501101404428482","0.11501101404428482","0.11501101404428482","2976","2976","2976"
"297799","0.11333544552326202","0.11333544552326202","0.11333544552326202","2977","2977","2977"
"297899","0.11023133248090744","0.11023133248090744","0.11023133248090744","2978","2978","2978"
"297999","0.1112544909119606","0.1112544909119606","0.1112544909119606","2979","2979","2979"
"298099","0.10837555676698685","0.10837555676698685","0.10837555676698685","2980","2980","2980"
"298199","0.11890926957130432","0.11890926957130432","0.11890926957130432","2981","2981","2981"
"298299","0.12015695124864578","0.12015695124864578","0.12015695124864578","2982","2982","2982"
"298399","0.11030086874961853","0.11030086874961853","0.11030086874961853","2983","2983","2983"
"298499","0.11110997945070267","0.11110997945070267","0.11110997945070267","2984","2984","2984"
"298599","0.11558182537555695","0.11558182537555695","0.11558182537555695","2985","2985","2985"
"298699","0.11088954657316208","0.11088954657316208","0.11088954657316208","2986","2986","2986"
"298799","0.11305616050958633","0.11305616050958633","0.11305616050958633","2987","2987","2987"
"298899","0.11645127832889557","0.11645127832889557","0.11645127832889557","2988","2988","2988"
"298999","0.11346033960580826","0.11346033960580826","0.11346033960580826","2989","2989","2989"
"299099","0.1110936626791954","0.1110936626791954","0.1110936626791954","2990","2990","2990"
"299199","0.11482717096805573","0.11482717096805573","0.11482717096805573","2991","2991","2991"
"299299","0.115430548787117","0.115430548787117","0.115430548787117","2992","2992","2992"
"299399","0.1149664968252182","0.1149664968252182","0.1149664968252182","2993","2993","2993"
"299499","0.10864614695310593","0.10864614695310593","0.10864614695310593","2994","2994","2994"
"299599","0.1231604665517807","0.1231604665517807","0.1231604665517807","2995","2995","2995"
"299699","0.1155744194984436","0.1155744194984436","0.1155744194984436","2996","2996","2996"
"299799","0.11996515840291977","0.11996515840291977","0.11996515840291977","2997","2997","2997"
"299899","0.11247661709785461","0.11247661709785461","0.11247661709785461","2998","2998","2998"
"299999","0.11166172474622726","0.11166172474622726","0.11166172474622726","2999","2999","2999"
"300099","0.12030157446861267","0.12030157446861267","0.12030157446861267","3000","3000","3000"
"300199","0.11216865479946136","0.11216865479946136","0.11216865479946136","3001","3001","3001"
"300299","0.1104864552617073","0.1104864552617073","0.1104864552617073","3002","3002","3002"
"300399","0.11591779440641403","0.11591779440641403","0.11591779440641403","3003","3003","3003"
"300499","0.1164478287100792","0.1164478287100792","0.1164478287100792","3004","3004","3004"
"300599","0.11556504666805267","0.11556504666805267","0.11556504666805267","3005","3005","3005"
"300699","0.11649401485919952","0.11649401485919952","0.11649401485919952","3006","3006","3006"
"300799","0.12207558751106262","0.12207558751106262","0.12207558751106262","3007","3007","3007"
"300899","0.11094916611909866","0.11094916611909866","0.11094916611909866","3008","3008","3008"
"300999","0.11722543090581894","0.11722543090581894","0.11722543090581894","3009","3009","3009"
"301099","0.11080724745988846","0.11080724745988846","0.11080724745988846","3010","3010","3010"
"301199","0.11002422869205475","0.11002422869205475","0.11002422869205475","3011","3011","3011"
"301299","0.11176183074712753","0.11176183074712753","0.11176183074712753","3012","3012","3012"
"301399","0.10627381503582001","0.10627381503582001","0.10627381503582001","3013","3013","3013"
"301499","0.11877389252185822","0.11877389252185822","0.11877389252185822","3014","3014","3014"
"301599","0.11438547819852829","0.11438547819852829","0.11438547819852829","3015","3015","3015"
"301699","0.10921075940132141","0.10921075940132141","0.10921075940132141","3016","3016","3016"
"301799","0.11230137944221497","0.11230137944221497","0.11230137944221497","3017","3017","3017"
"301899","0.1077648177742958","0.1077648177742958","0.1077648177742958","3018","3018","3018"
"301999","0.11020666360855103","0.11020666360855103","0.11020666360855103","3019","3019","3019"
"302099","0.11176148056983948","0.11176148056983948","0.11176148056983948","3020","3020","3020"
"302199","0.11243697255849838","0.11243697255849838","0.11243697255849838","3021","3021","3021"
"302299","0.11861657351255417","0.11861657351255417","0.11861657351255417","3022","3022","3022"
"302399","0.11258946359157562","0.11258946359157562","0.11258946359157562","3023","3023","3023"
"302499","0.10928624868392944","0.10928624868392944","0.10928624868392944","3024","3024","3024"
"302599","0.10774335265159607","0.10774335265159607","0.10774335265159607","3025","3025","3025"
"302699","0.11381769925355911","0.11381769925355911","0.11381769925355911","3026","3026","3026"
"302799","0.11718818545341492","0.11718818545341492","0.11718818545341492","3027","3027","3027"
"302899","0.11203387379646301","0.11203387379646301","0.11203387379646301","3028","3028","3028"
"302999","0.11180799454450607","0.11180799454450607","0.11180799454450607","3029","3029","3029"
"303099","0.11506208777427673","0.11506208777427673","0.11506208777427673","3030","3030","3030"
"303199","0.11378767341375351","0.11378767341375351","0.11378767341375351","3031","3031","3031"
"303299","0.11409319192171097","0.11409319192171097","0.11409319192171097","3032","3032","3032"
"303399","0.11447536200284958","0.11447536200284958","0.11447536200284958","3033","3033","3033"
"303499","0.11102309823036194","0.11102309823036194","0.11102309823036194","3034","3034","3034"
"303599","0.11252837628126144","0.11252837628126144","0.11252837628126144","3035","3035","3035"
"303699","0.10826180875301361","0.10826180875301361","0.10826180875301361","3036","3036","3036"
"303799","0.11061793565750122","0.11061793565750122","0.11061793565750122","3037","3037","3037"
"303899","0.1107388436794281","0.1107388436794281","0.1107388436794281","3038","3038","3038"
"303999","0.11543817818164825","0.11543817818164825","0.11543817818164825","3039","3039","3039"
"304099","0.10351884365081787","0.10351884365081787","0.10351884365081787","3040","3040","3040"
"304199","0.11416493356227875","0.11416493356227875","0.11416493356227875","3041","3041","3041"
"304299","0.11056003719568253","0.11056003719568253","0.11056003719568253","3042","3042","3042"
"304399","0.10808005928993225","0.10808005928993225","0.10808005928993225","3043","3043","3043"
"304499","0.11650670319795609","0.11650670319795609","0.11650670319795609","3044","3044","3044"
"304599","0.11052481085062027","0.11052481085062027","0.11052481085062027","3045","3045","3045"
"304699","0.11308064311742783","0.11308064311742783","0.11308064311742783","3046","3046","3046"
"304799","0.11401213705539703","0.11401213705539703","0.11401213705539703","3047","3047","3047"
"304899","0.11129018664360046","0.11129018664360046","0.11129018664360046","3048","3048","3048"
"304999","0.11709687858819962","0.11709687858819962","0.11709687858819962","3049","3049","3049"
"305099","0.10888361185789108","0.10888361185789108","0.10888361185789108","3050","3050","3050"
"305199","0.11315450817346573","0.11315450817346573","0.11315450817346573","3051","3051","3051"
"305299","0.11599426716566086","0.11599426716566086","0.11599426716566086","3052","3052","3052"
"305399","0.11668148636817932","0.11668148636817932","0.11668148636817932","3053","3053","3053"
"305499","0.11733084172010422","0.11733084172010422","0.11733084172010422","3054","3054","3054"
"305599","0.11208231002092361","0.11208231002092361","0.11208231002092361","3055","3055","3055"
"305699","0.1128707304596901","0.1128707304596901","0.1128707304596901","3056","3056","3056"
"305799","0.11430177837610245","0.11430177837610245","0.11430177837610245","3057","3057","3057"
"305899","0.1135735958814621","0.1135735958814621","0.1135735958814621","3058","3058","3058"
"305999","0.11082394421100616","0.11082394421100616","0.11082394421100616","3059","3059","3059"
"306099","0.10279902070760727","0.10279902070760727","0.10279902070760727","3060","3060","3060"
"306199","0.11725131422281265","0.11725131422281265","0.11725131422281265","3061","3061","3061"
"306299","0.11099125444889069","0.11099125444889069","0.11099125444889069","3062","3062","3062"
"306399","0.10986166447401047","0.10986166447401047","0.10986166447401047","3063","3063","3063"
"306499","0.11407431215047836","0.11407431215047836","0.11407431215047836","3064","3064","3064"
"306599","0.11148437857627869","0.11148437857627869","0.11148437857627869","3065","3065","3065"
"306699","0.1111106351017952","0.1111106351017952","0.1111106351017952","3066","3066","3066"
"306799","0.11217005550861359","0.11217005550861359","0.11217005550861359","3067","3067","3067"
"306899","0.11437542736530304","0.11437542736530304","0.11437542736530304","3068","3068","3068"
"306999","0.11054927855730057","0.11054927855730057","0.11054927855730057","3069","3069","3069"
"307099","0.10822828859090805","0.10822828859090805","0.10822828859090805","3070","3070","3070"
"307199","0.1068558469414711","0.1068558469414711","0.1068558469414711","3071","3071","3071"
"307299","0.1132580116391182","0.1132580116391182","0.1132580116391182","3072","3072","3072"
"307399","0.11223656684160233","0.11223656684160233","0.11223656684160233","3073","3073","3073"
"307499","0.11045519262552261","0.11045519262552261","0.11045519262552261","3074","3074","3074"
"307599","0.11218438297510147","0.11218438297510147","0.11218438297510147","3075","3075","3075"
"307699","0.12016206234693527","0.12016206234693527","0.12016206234693527","3076","3076","3076"
"307799","0.11303377896547318","0.11303377896547318","0.11303377896547318","3077","3077","3077"
"307899","0.10748080164194107","0.10748080164194107","0.10748080164194107","3078","3078","3078"
"307999","0.1096477136015892","0.1096477136015892","0.1096477136015892","3079","3079","3079"
"308099","0.10867416113615036","0.10867416113615036","0.10867416113615036","3080","3080","3080"
"308199","0.11455710232257843","0.11455710232257843","0.11455710232257843","3081","3081","3081"
"308299","0.10487175732851028","0.10487175732851028","0.10487175732851028","3082","3082","3082"
"308399","0.10584138333797455","0.10584138333797455","0.10584138333797455","3083","3083","3083"
"308499","0.10708677768707275","0.10708677768707275","0.10708677768707275","3084","3084","3084"
"308599","0.11505747586488724","0.11505747586488724","0.11505747586488724","3085","3085","3085"
"308699","0.11061083525419235","0.11061083525419235","0.11061083525419235","3086","3086","3086"
"308799","0.11269880831241608","0.11269880831241608","0.11269880831241608","3087","3087","3087"
"308899","0.1231456845998764","0.1231456845998764","0.1231456845998764","3088","3088","3088"
"308999","0.10920342803001404","0.10920342803001404","0.10920342803001404","3089","3089","3089"
"309099","0.11480548977851868","0.11480548977851868","0.11480548977851868","3090","3090","3090"
"309199","0.11247604340314865","0.11247604340314865","0.11247604340314865","3091","3091","3091"
"309299","0.10849053412675858","0.10849053412675858","0.10849053412675858","3092","3092","3092"
"309399","0.11199972033500671","0.11199972033500671","0.11199972033500671","3093","3093","3093"
"309499","0.11523383110761642","0.11523383110761642","0.11523383110761642","3094","3094","3094"
"309599","0.11374223977327347","0.11374223977327347","0.11374223977327347","3095","3095","3095"
"309699","0.114277184009552","0.114277184009552","0.114277184009552","3096","3096","3096"
"309799","0.11130145937204361","0.11130145937204361","0.11130145937204361","3097","3097","3097"
"309899","0.11521700769662857","0.11521700769662857","0.11521700769662857","3098","3098","3098"
"309999","0.11041800677776337","0.11041800677776337","0.11041800677776337","3099","3099","3099"
"310099","0.11318846046924591","0.11318846046924591","0.11318846046924591","3100","3100","3100"
"310199","0.11120356619358063","0.11120356619358063","0.11120356619358063","3101","3101","3101"
"310299","0.1107599288225174","0.1107599288225174","0.1107599288225174","3102","3102","3102"
"310399","0.11658032238483429","0.11658032238483429","0.11658032238483429","3103","3103","3103"
"310499","0.11795073747634888","0.11795073747634888","0.11795073747634888","3104","3104","3104"
"310599","0.1094914972782135","0.1094914972782135","0.1094914972782135","3105","3105","3105"
"310699","0.1120150089263916","0.1120150089263916","0.1120150089263916","3106","3106","3106"
"310799","0.10618424415588379","0.10618424415588379","0.10618424415588379","3107","3107","3107"
"310899","0.11056841164827347","0.11056841164827347","0.11056841164827347","3108","3108","3108"
"310999","0.11397390067577362","0.11397390067577362","0.11397390067577362","3109","3109","3109"
"311099","0.10568895190954208","0.10568895190954208","0.10568895190954208","3110","3110","3110"
"311199","0.1145891472697258","0.1145891472697258","0.1145891472697258","3111","3111","3111"
"311299","0.11408241838216782","0.11408241838216782","0.11408241838216782","3112","3112","3112"
"311399","0.11698132753372192","0.11698132753372192","0.11698132753372192","3113","3113","3113"
"311499","0.11538966745138168","0.11538966745138168","0.11538966745138168","3114","3114","3114"
"311599","0.11069154739379883","0.11069154739379883","0.11069154739379883","3115","3115","3115"
"311699","0.11135976016521454","0.11135976016521454","0.11135976016521454","3116","3116","3116"
"311799","0.10565280169248581","0.10565280169248581","0.10565280169248581","3117","3117","3117"
"311899","0.10998695343732834","0.10998695343732834","0.10998695343732834","3118","3118","3118"
"311999","0.11175042390823364","0.11175042390823364","0.11175042390823364","3119","3119","3119"
"312099","0.11138438433408737","0.11138438433408737","0.11138438433408737","3120","3120","3120"
"312199","0.11298481374979019","0.11298481374979019","0.11298481374979019","3121","3121","3121"
"312299","0.11823819577693939","0.11823819577693939","0.11823819577693939","3122","3122","3122"
"312399","0.11411170661449432","0.11411170661449432","0.11411170661449432","3123","3123","3123"
"312499","0.11653127521276474","0.11653127521276474","0.11653127521276474","3124","3124","3124"
"312599","0.11232656240463257","0.11232656240463257","0.11232656240463257","3125","3125","3125"
"312699","0.10966188460588455","0.10966188460588455","0.10966188460588455","3126","3126","3126"
"312799","0.11303979158401489","0.11303979158401489","0.11303979158401489","3127","3127","3127"
"312899","0.10744889080524445","0.10744889080524445","0.10744889080524445","3128","3128","3128"
"312999","0.11542263627052307","0.11542263627052307","0.11542263627052307","3129","3129","3129"
"313099","0.11670616269111633","0.11670616269111633","0.11670616269111633","3130","3130","3130"
"313199","0.11104311794042587","0.11104311794042587","0.11104311794042587","3131","3131","3131"
"313299","0.11544221639633179","0.11544221639633179","0.11544221639633179","3132","3132","3132"
"313399","0.10894392430782318","0.10894392430782318","0.10894392430782318","3133","3133","3133"
"313499","0.11159069091081619","0.11159069091081619","0.11159069091081619","3134","3134","3134"
"313599","0.11874687671661377","0.11874687671661377","0.11874687671661377","3135","3135","3135"
"313699","0.10958526283502579","0.10958526283502579","0.10958526283502579","3136","3136","3136"
"313799","0.10890363901853561","0.10890363901853561","0.10890363901853561","3137","3137","3137"
"313899","0.11067774146795273","0.11067774146795273","0.11067774146795273","3138","3138","3138"
"313999","0.10874170809984207","0.10874170809984207","0.10874170809984207","3139","3139","3139"
"314099","0.1120627224445343","0.1120627224445343","0.1120627224445343","3140","3140","3140"
"314199","0.11419565975666046","0.11419565975666046","0.11419565975666046","3141","3141","3141"
"314299","0.11804472655057907","0.11804472655057907","0.11804472655057907","3142","3142","3142"
"314399","0.11257575452327728","0.11257575452327728","0.11257575452327728","3143","3143","3143"
"314499","0.1129968911409378","0.1129968911409378","0.1129968911409378","3144","3144","3144"
"314599","0.12026622146368027","0.12026622146368027","0.12026622146368027","3145","3145","3145"
"314699","0.11666074395179749","0.11666074395179749","0.11666074395179749","3146","3146","3146"
"314799","0.11471705138683319","0.11471705138683319","0.11471705138683319","3147","3147","3147"
"314899","0.1127566546201706","0.1127566546201706","0.1127566546201706","3148","3148","3148"
"314999","0.1110355406999588","0.1110355406999588","0.1110355406999588","3149","3149","3149"
"315099","0.11447411775588989","0.11447411775588989","0.11447411775588989","3150","3150","3150"
"315199","0.11336907744407654","0.11336907744407654","0.11336907744407654","3151","3151","3151"
"315299","0.11344543099403381","0.11344543099403381","0.11344543099403381","3152","3152","3152"
"315399","0.11432656645774841","0.11432656645774841","0.11432656645774841","3153","3153","3153"
"315499","0.10817459970712662","0.10817459970712662","0.10817459970712662","3154","3154","3154"
"315599","0.1134980171918869","0.1134980171918869","0.1134980171918869","3155","3155","3155"
"315699","0.10931482911109924","0.10931482911109924","0.10931482911109924","3156","3156","3156"
"315799","0.11187496036291122","0.11187496036291122","0.11187496036291122","3157","3157","3157"
"315899","0.1158578097820282","0.1158578097820282","0.1158578097820282","3158","3158","3158"
"315999","0.11149825155735016","0.11149825155735016","0.11149825155735016","3159","3159","3159"
"316099","0.10869909077882767","0.10869909077882767","0.10869909077882767","3160","3160","3160"
