"trainer/global_step","prefix4sinh - train_loss","prefix4sinh - train_loss__MIN","prefix4sinh - train_loss__MAX","prefix4sinh - _step","prefix4sinh - _step__MIN","prefix4sinh - _step__MAX"
"245599","0.1192302331328392","0.1192302331328392","0.1192302331328392","2455","2455","2455"
"245699","0.12047989666461945","0.12047989666461945","0.12047989666461945","2456","2456","2456"
"245799","0.10887850075960159","0.10887850075960159","0.10887850075960159","2457","2457","2457"
"245899","0.11697963625192642","0.11697963625192642","0.11697963625192642","2458","2458","2458"
"245999","0.11513196676969528","0.11513196676969528","0.11513196676969528","2459","2459","2459"
"246099","0.11861597746610641","0.11861597746610641","0.11861597746610641","2460","2460","2460"
"246199","0.11917489022016525","0.11917489022016525","0.11917489022016525","2461","2461","2461"
"246299","0.11683322489261627","0.11683322489261627","0.11683322489261627","2462","2462","2462"
"246399","0.11497700959444046","0.11497700959444046","0.11497700959444046","2463","2463","2463"
"246499","0.11941223591566086","0.11941223591566086","0.11941223591566086","2464","2464","2464"
"246599","0.11462228745222092","0.11462228745222092","0.11462228745222092","2465","2465","2465"
"246699","0.11707284301519394","0.11707284301519394","0.11707284301519394","2466","2466","2466"
"246799","0.1211254671216011","0.1211254671216011","0.1211254671216011","2467","2467","2467"
"246899","0.11978869885206223","0.11978869885206223","0.11978869885206223","2468","2468","2468"
"246999","0.11471445858478546","0.11471445858478546","0.11471445858478546","2469","2469","2469"
"247099","0.1155276671051979","0.1155276671051979","0.1155276671051979","2470","2470","2470"
"247199","0.1230797991156578","0.1230797991156578","0.1230797991156578","2471","2471","2471"
"247299","0.12075012922286987","0.12075012922286987","0.12075012922286987","2472","2472","2472"
"247399","0.11944065988063812","0.11944065988063812","0.11944065988063812","2473","2473","2473"
"247499","0.12566502392292023","0.12566502392292023","0.12566502392292023","2474","2474","2474"
"247599","0.1144668310880661","0.1144668310880661","0.1144668310880661","2475","2475","2475"
"247699","0.11503951251506805","0.11503951251506805","0.11503951251506805","2476","2476","2476"
"247799","0.11801789700984955","0.11801789700984955","0.11801789700984955","2477","2477","2477"
"247899","0.1092408299446106","0.1092408299446106","0.1092408299446106","2478","2478","2478"
"247999","0.12265823781490326","0.12265823781490326","0.12265823781490326","2479","2479","2479"
"248099","0.11770322173833847","0.11770322173833847","0.11770322173833847","2480","2480","2480"
"248199","0.12260223925113678","0.12260223925113678","0.12260223925113678","2481","2481","2481"
"248299","0.11894267052412033","0.11894267052412033","0.11894267052412033","2482","2482","2482"
"248399","0.11709180474281311","0.11709180474281311","0.11709180474281311","2483","2483","2483"
"248499","0.12273535132408142","0.12273535132408142","0.12273535132408142","2484","2484","2484"
"248599","0.11590536683797836","0.11590536683797836","0.11590536683797836","2485","2485","2485"
"248699","0.1203288808465004","0.1203288808465004","0.1203288808465004","2486","2486","2486"
"248799","0.11598683893680573","0.11598683893680573","0.11598683893680573","2487","2487","2487"
"248899","0.12660092115402222","0.12660092115402222","0.12660092115402222","2488","2488","2488"
"248999","0.11113985627889633","0.11113985627889633","0.11113985627889633","2489","2489","2489"
"249099","0.12072858959436417","0.12072858959436417","0.12072858959436417","2490","2490","2490"
"249199","0.12585963308811188","0.12585963308811188","0.12585963308811188","2491","2491","2491"
"249299","0.12092166393995285","0.12092166393995285","0.12092166393995285","2492","2492","2492"
"249399","0.11537037789821625","0.11537037789821625","0.11537037789821625","2493","2493","2493"
"249499","0.11407742649316788","0.11407742649316788","0.11407742649316788","2494","2494","2494"
"249599","0.1262625753879547","0.1262625753879547","0.1262625753879547","2495","2495","2495"
"249699","0.11800874024629593","0.11800874024629593","0.11800874024629593","2496","2496","2496"
"249799","0.11475372314453125","0.11475372314453125","0.11475372314453125","2497","2497","2497"
"249899","0.12077055126428604","0.12077055126428604","0.12077055126428604","2498","2498","2498"
"249999","0.11685626208782196","0.11685626208782196","0.11685626208782196","2499","2499","2499"
"250099","0.11869597434997559","0.11869597434997559","0.11869597434997559","2500","2500","2500"
"250199","0.11563054472208023","0.11563054472208023","0.11563054472208023","2501","2501","2501"
"250299","0.12373004853725433","0.12373004853725433","0.12373004853725433","2502","2502","2502"
"250399","0.11365935951471329","0.11365935951471329","0.11365935951471329","2503","2503","2503"
"250499","0.11756362020969391","0.11756362020969391","0.11756362020969391","2504","2504","2504"
"250599","0.11349279433488846","0.11349279433488846","0.11349279433488846","2505","2505","2505"
"250699","0.12364889681339264","0.12364889681339264","0.12364889681339264","2506","2506","2506"
"250799","0.11797308176755905","0.11797308176755905","0.11797308176755905","2507","2507","2507"
"250899","0.11693146079778671","0.11693146079778671","0.11693146079778671","2508","2508","2508"
"250999","0.11596719175577164","0.11596719175577164","0.11596719175577164","2509","2509","2509"
"251099","0.11632458865642548","0.11632458865642548","0.11632458865642548","2510","2510","2510"
"251199","0.11772697418928146","0.11772697418928146","0.11772697418928146","2511","2511","2511"
"251299","0.12184804677963257","0.12184804677963257","0.12184804677963257","2512","2512","2512"
"251399","0.1190805733203888","0.1190805733203888","0.1190805733203888","2513","2513","2513"
"251499","0.1153297945857048","0.1153297945857048","0.1153297945857048","2514","2514","2514"
"251599","0.12525522708892822","0.12525522708892822","0.12525522708892822","2515","2515","2515"
"251699","0.12155725806951523","0.12155725806951523","0.12155725806951523","2516","2516","2516"
"251799","0.12632906436920166","0.12632906436920166","0.12632906436920166","2517","2517","2517"
"251899","0.1230236291885376","0.1230236291885376","0.1230236291885376","2518","2518","2518"
"251999","0.11834891885519028","0.11834891885519028","0.11834891885519028","2519","2519","2519"
"252099","0.11804056912660599","0.11804056912660599","0.11804056912660599","2520","2520","2520"
"252199","0.11550307273864746","0.11550307273864746","0.11550307273864746","2521","2521","2521"
"252299","0.11927970498800278","0.11927970498800278","0.11927970498800278","2522","2522","2522"
"252399","0.12374226748943329","0.12374226748943329","0.12374226748943329","2523","2523","2523"
"252499","0.10948793590068817","0.10948793590068817","0.10948793590068817","2524","2524","2524"
"252599","0.11744976788759232","0.11744976788759232","0.11744976788759232","2525","2525","2525"
"252699","0.11937833577394485","0.11937833577394485","0.11937833577394485","2526","2526","2526"
"252799","0.11571166664361954","0.11571166664361954","0.11571166664361954","2527","2527","2527"
"252899","0.11728531122207642","0.11728531122207642","0.11728531122207642","2528","2528","2528"
"252999","0.12865057587623596","0.12865057587623596","0.12865057587623596","2529","2529","2529"
"253099","0.12381312251091003","0.12381312251091003","0.12381312251091003","2530","2530","2530"
"253199","0.11254583299160004","0.11254583299160004","0.11254583299160004","2531","2531","2531"
"253299","0.11881501972675323","0.11881501972675323","0.11881501972675323","2532","2532","2532"
"253399","0.12386631220579147","0.12386631220579147","0.12386631220579147","2533","2533","2533"
"253499","0.12054837495088577","0.12054837495088577","0.12054837495088577","2534","2534","2534"
"253599","0.11458157002925873","0.11458157002925873","0.11458157002925873","2535","2535","2535"
"253699","0.11983560770750046","0.11983560770750046","0.11983560770750046","2536","2536","2536"
"253799","0.11715327948331833","0.11715327948331833","0.11715327948331833","2537","2537","2537"
"253899","0.12194356322288513","0.12194356322288513","0.12194356322288513","2538","2538","2538"
"253999","0.11682380735874176","0.11682380735874176","0.11682380735874176","2539","2539","2539"
"254099","0.11687685549259186","0.11687685549259186","0.11687685549259186","2540","2540","2540"
"254199","0.1171279028058052","0.1171279028058052","0.1171279028058052","2541","2541","2541"
"254299","0.1188712865114212","0.1188712865114212","0.1188712865114212","2542","2542","2542"
"254399","0.12752987444400787","0.12752987444400787","0.12752987444400787","2543","2543","2543"
"254499","0.12241751700639725","0.12241751700639725","0.12241751700639725","2544","2544","2544"
"254599","0.11557561904191971","0.11557561904191971","0.11557561904191971","2545","2545","2545"
"254699","0.11754802614450455","0.11754802614450455","0.11754802614450455","2546","2546","2546"
"254799","0.1170114055275917","0.1170114055275917","0.1170114055275917","2547","2547","2547"
"254899","0.1273033171892166","0.1273033171892166","0.1273033171892166","2548","2548","2548"
"254999","0.11986155062913895","0.11986155062913895","0.11986155062913895","2549","2549","2549"
"255099","0.11883886903524399","0.11883886903524399","0.11883886903524399","2550","2550","2550"
"255199","0.1180148646235466","0.1180148646235466","0.1180148646235466","2551","2551","2551"
"255299","0.11585117876529694","0.11585117876529694","0.11585117876529694","2552","2552","2552"
"255399","0.12013174593448639","0.12013174593448639","0.12013174593448639","2553","2553","2553"
"255499","0.11749003827571869","0.11749003827571869","0.11749003827571869","2554","2554","2554"
"255599","0.12160264700651169","0.12160264700651169","0.12160264700651169","2555","2555","2555"
"255699","0.12211628258228302","0.12211628258228302","0.12211628258228302","2556","2556","2556"
"255799","0.12277407944202423","0.12277407944202423","0.12277407944202423","2557","2557","2557"
"255899","0.11879561841487885","0.11879561841487885","0.11879561841487885","2558","2558","2558"
"255999","0.11637616157531738","0.11637616157531738","0.11637616157531738","2559","2559","2559"
"256099","0.11730721592903137","0.11730721592903137","0.11730721592903137","2560","2560","2560"
"256199","0.11380458623170853","0.11380458623170853","0.11380458623170853","2561","2561","2561"
"256299","0.11712749302387238","0.11712749302387238","0.11712749302387238","2562","2562","2562"
"256399","0.11732923239469528","0.11732923239469528","0.11732923239469528","2563","2563","2563"
"256499","0.11378881335258484","0.11378881335258484","0.11378881335258484","2564","2564","2564"
"256599","0.12059269845485687","0.12059269845485687","0.12059269845485687","2565","2565","2565"
"256699","0.11867175996303558","0.11867175996303558","0.11867175996303558","2566","2566","2566"
"256799","0.11902588605880737","0.11902588605880737","0.11902588605880737","2567","2567","2567"
"256899","0.11810289323329926","0.11810289323329926","0.11810289323329926","2568","2568","2568"
"256999","0.11983665078878403","0.11983665078878403","0.11983665078878403","2569","2569","2569"
"257099","0.12359779328107834","0.12359779328107834","0.12359779328107834","2570","2570","2570"
"257199","0.11922641098499298","0.11922641098499298","0.11922641098499298","2571","2571","2571"
"257299","0.11158858984708786","0.11158858984708786","0.11158858984708786","2572","2572","2572"
"257399","0.11754835397005081","0.11754835397005081","0.11754835397005081","2573","2573","2573"
"257499","0.12052983045578003","0.12052983045578003","0.12052983045578003","2574","2574","2574"
"257599","0.12049248814582825","0.12049248814582825","0.12049248814582825","2575","2575","2575"
"257699","0.11691836267709732","0.11691836267709732","0.11691836267709732","2576","2576","2576"
"257799","0.11635152250528336","0.11635152250528336","0.11635152250528336","2577","2577","2577"
"257899","0.12502628564834595","0.12502628564834595","0.12502628564834595","2578","2578","2578"
"257999","0.12193024903535843","0.12193024903535843","0.12193024903535843","2579","2579","2579"
"258099","0.11789076030254364","0.11789076030254364","0.11789076030254364","2580","2580","2580"
"258199","0.12172723561525345","0.12172723561525345","0.12172723561525345","2581","2581","2581"
"258299","0.11653865873813629","0.11653865873813629","0.11653865873813629","2582","2582","2582"
"258399","0.11584289371967316","0.11584289371967316","0.11584289371967316","2583","2583","2583"
"258499","0.11656932532787323","0.11656932532787323","0.11656932532787323","2584","2584","2584"
"258599","0.1137295588850975","0.1137295588850975","0.1137295588850975","2585","2585","2585"
"258699","0.11635846644639969","0.11635846644639969","0.11635846644639969","2586","2586","2586"
"258799","0.1240326538681984","0.1240326538681984","0.1240326538681984","2587","2587","2587"
"258899","0.11493518948554993","0.11493518948554993","0.11493518948554993","2588","2588","2588"
"258999","0.11664748191833496","0.11664748191833496","0.11664748191833496","2589","2589","2589"
"259099","0.11430817097425461","0.11430817097425461","0.11430817097425461","2590","2590","2590"
"259199","0.11292291432619095","0.11292291432619095","0.11292291432619095","2591","2591","2591"
"259299","0.11775407195091248","0.11775407195091248","0.11775407195091248","2592","2592","2592"
"259399","0.11866673082113266","0.11866673082113266","0.11866673082113266","2593","2593","2593"
"259499","0.12265055626630783","0.12265055626630783","0.12265055626630783","2594","2594","2594"
"259599","0.12220025807619095","0.12220025807619095","0.12220025807619095","2595","2595","2595"
"259699","0.12160603702068329","0.12160603702068329","0.12160603702068329","2596","2596","2596"
"259799","0.1210252195596695","0.1210252195596695","0.1210252195596695","2597","2597","2597"
"259899","0.1197226494550705","0.1197226494550705","0.1197226494550705","2598","2598","2598"
"259999","0.11586085706949234","0.11586085706949234","0.11586085706949234","2599","2599","2599"
"260099","0.11517883837223053","0.11517883837223053","0.11517883837223053","2600","2600","2600"
"260199","0.1193174421787262","0.1193174421787262","0.1193174421787262","2601","2601","2601"
"260299","0.12213758379220963","0.12213758379220963","0.12213758379220963","2602","2602","2602"
"260399","0.12161952257156372","0.12161952257156372","0.12161952257156372","2603","2603","2603"
"260499","0.11333290487527847","0.11333290487527847","0.11333290487527847","2604","2604","2604"
"260599","0.12394334375858307","0.12394334375858307","0.12394334375858307","2605","2605","2605"
"260699","0.11820918321609497","0.11820918321609497","0.11820918321609497","2606","2606","2606"
"260799","0.1216743215918541","0.1216743215918541","0.1216743215918541","2607","2607","2607"
"260899","0.12372777611017227","0.12372777611017227","0.12372777611017227","2608","2608","2608"
"260999","0.11675161123275757","0.11675161123275757","0.11675161123275757","2609","2609","2609"
"261099","0.12439177930355072","0.12439177930355072","0.12439177930355072","2610","2610","2610"
"261199","0.12087245285511017","0.12087245285511017","0.12087245285511017","2611","2611","2611"
"261299","0.12124573439359665","0.12124573439359665","0.12124573439359665","2612","2612","2612"
"261399","0.11769507080316544","0.11769507080316544","0.11769507080316544","2613","2613","2613"
"261499","0.11689278483390808","0.11689278483390808","0.11689278483390808","2614","2614","2614"
"261599","0.11538352072238922","0.11538352072238922","0.11538352072238922","2615","2615","2615"
"261699","0.12014028429985046","0.12014028429985046","0.12014028429985046","2616","2616","2616"
"261799","0.11671462655067444","0.11671462655067444","0.11671462655067444","2617","2617","2617"
"261899","0.12052835524082184","0.12052835524082184","0.12052835524082184","2618","2618","2618"
"261999","0.11822639405727386","0.11822639405727386","0.11822639405727386","2619","2619","2619"
"262099","0.11633598804473877","0.11633598804473877","0.11633598804473877","2620","2620","2620"
"262199","0.11793583631515503","0.11793583631515503","0.11793583631515503","2621","2621","2621"
"262299","0.11513692885637283","0.11513692885637283","0.11513692885637283","2622","2622","2622"
"262399","0.12565496563911438","0.12565496563911438","0.12565496563911438","2623","2623","2623"
"262499","0.11590045690536499","0.11590045690536499","0.11590045690536499","2624","2624","2624"
"262599","0.12204322963953018","0.12204322963953018","0.12204322963953018","2625","2625","2625"
"262699","0.11345988512039185","0.11345988512039185","0.11345988512039185","2626","2626","2626"
"262799","0.11738422513008118","0.11738422513008118","0.11738422513008118","2627","2627","2627"
"262899","0.1224142536520958","0.1224142536520958","0.1224142536520958","2628","2628","2628"
"262999","0.12439312040805817","0.12439312040805817","0.12439312040805817","2629","2629","2629"
"263099","0.11535541713237762","0.11535541713237762","0.11535541713237762","2630","2630","2630"
"263199","0.11781691014766693","0.11781691014766693","0.11781691014766693","2631","2631","2631"
"263299","0.11633551120758057","0.11633551120758057","0.11633551120758057","2632","2632","2632"
"263399","0.11823886632919312","0.11823886632919312","0.11823886632919312","2633","2633","2633"
"263499","0.11858870834112167","0.11858870834112167","0.11858870834112167","2634","2634","2634"
"263599","0.11637800186872482","0.11637800186872482","0.11637800186872482","2635","2635","2635"
"263699","0.11685999482870102","0.11685999482870102","0.11685999482870102","2636","2636","2636"
"263799","0.11799733340740204","0.11799733340740204","0.11799733340740204","2637","2637","2637"
"263899","0.1161855086684227","0.1161855086684227","0.1161855086684227","2638","2638","2638"
"263999","0.11200448870658875","0.11200448870658875","0.11200448870658875","2639","2639","2639"
"264099","0.12242845445871353","0.12242845445871353","0.12242845445871353","2640","2640","2640"
"264199","0.1228492334485054","0.1228492334485054","0.1228492334485054","2641","2641","2641"
"264299","0.12217561900615692","0.12217561900615692","0.12217561900615692","2642","2642","2642"
"264399","0.1181315928697586","0.1181315928697586","0.1181315928697586","2643","2643","2643"
"264499","0.12231237441301346","0.12231237441301346","0.12231237441301346","2644","2644","2644"
"264599","0.11349532753229141","0.11349532753229141","0.11349532753229141","2645","2645","2645"
"264699","0.12069644778966904","0.12069644778966904","0.12069644778966904","2646","2646","2646"
"264799","0.11540880054235458","0.11540880054235458","0.11540880054235458","2647","2647","2647"
"264899","0.11936561018228531","0.11936561018228531","0.11936561018228531","2648","2648","2648"
"264999","0.11549128592014313","0.11549128592014313","0.11549128592014313","2649","2649","2649"
"265099","0.1238180473446846","0.1238180473446846","0.1238180473446846","2650","2650","2650"
"265199","0.11681900918483734","0.11681900918483734","0.11681900918483734","2651","2651","2651"
"265299","0.12003855407238007","0.12003855407238007","0.12003855407238007","2652","2652","2652"
"265399","0.12009462714195251","0.12009462714195251","0.12009462714195251","2653","2653","2653"
"265499","0.11602722853422165","0.11602722853422165","0.11602722853422165","2654","2654","2654"
"265599","0.1193266287446022","0.1193266287446022","0.1193266287446022","2655","2655","2655"
"265699","0.12107911705970764","0.12107911705970764","0.12107911705970764","2656","2656","2656"
"265799","0.11440910398960114","0.11440910398960114","0.11440910398960114","2657","2657","2657"
"265899","0.12200254946947098","0.12200254946947098","0.12200254946947098","2658","2658","2658"
"265999","0.11693479865789413","0.11693479865789413","0.11693479865789413","2659","2659","2659"
"266099","0.11595845967531204","0.11595845967531204","0.11595845967531204","2660","2660","2660"
"266199","0.11633071303367615","0.11633071303367615","0.11633071303367615","2661","2661","2661"
"266299","0.12239459902048111","0.12239459902048111","0.12239459902048111","2662","2662","2662"
"266399","0.1191808208823204","0.1191808208823204","0.1191808208823204","2663","2663","2663"
"266499","0.11565295606851578","0.11565295606851578","0.11565295606851578","2664","2664","2664"
"266599","0.11820600926876068","0.11820600926876068","0.11820600926876068","2665","2665","2665"
"266699","0.1238674595952034","0.1238674595952034","0.1238674595952034","2666","2666","2666"
"266799","0.11752640455961227","0.11752640455961227","0.11752640455961227","2667","2667","2667"
"266899","0.12085805833339691","0.12085805833339691","0.12085805833339691","2668","2668","2668"
"266999","0.11767709255218506","0.11767709255218506","0.11767709255218506","2669","2669","2669"
"267099","0.12285532057285309","0.12285532057285309","0.12285532057285309","2670","2670","2670"
"267199","0.12489374727010727","0.12489374727010727","0.12489374727010727","2671","2671","2671"
"267299","0.12114138901233673","0.12114138901233673","0.12114138901233673","2672","2672","2672"
"267399","0.12710987031459808","0.12710987031459808","0.12710987031459808","2673","2673","2673"
"267499","0.11415765434503555","0.11415765434503555","0.11415765434503555","2674","2674","2674"
"267599","0.12265476584434509","0.12265476584434509","0.12265476584434509","2675","2675","2675"
"267699","0.12047699838876724","0.12047699838876724","0.12047699838876724","2676","2676","2676"
"267799","0.11214098334312439","0.11214098334312439","0.11214098334312439","2677","2677","2677"
"267899","0.11832994222640991","0.11832994222640991","0.11832994222640991","2678","2678","2678"
"267999","0.11755231767892838","0.11755231767892838","0.11755231767892838","2679","2679","2679"
"268099","0.11131350696086884","0.11131350696086884","0.11131350696086884","2680","2680","2680"
"268199","0.11873729526996613","0.11873729526996613","0.11873729526996613","2681","2681","2681"
"268299","0.11415883898735046","0.11415883898735046","0.11415883898735046","2682","2682","2682"
"268399","0.12270951271057129","0.12270951271057129","0.12270951271057129","2683","2683","2683"
"268499","0.12051350623369217","0.12051350623369217","0.12051350623369217","2684","2684","2684"
"268599","0.11957938224077225","0.11957938224077225","0.11957938224077225","2685","2685","2685"
"268699","0.11941096186637878","0.11941096186637878","0.11941096186637878","2686","2686","2686"
"268799","0.11233531683683395","0.11233531683683395","0.11233531683683395","2687","2687","2687"
"268899","0.1139240711927414","0.1139240711927414","0.1139240711927414","2688","2688","2688"
"268999","0.11572838574647903","0.11572838574647903","0.11572838574647903","2689","2689","2689"
"269099","0.11578241735696793","0.11578241735696793","0.11578241735696793","2690","2690","2690"
"269199","0.11652210354804993","0.11652210354804993","0.11652210354804993","2691","2691","2691"
"269299","0.11954734474420547","0.11954734474420547","0.11954734474420547","2692","2692","2692"
"269399","0.12459643185138702","0.12459643185138702","0.12459643185138702","2693","2693","2693"
"269499","0.11644235998392105","0.11644235998392105","0.11644235998392105","2694","2694","2694"
"269599","0.11980842798948288","0.11980842798948288","0.11980842798948288","2695","2695","2695"
"269699","0.1257859170436859","0.1257859170436859","0.1257859170436859","2696","2696","2696"
"269799","0.12084489315748215","0.12084489315748215","0.12084489315748215","2697","2697","2697"
"269899","0.11994979530572891","0.11994979530572891","0.11994979530572891","2698","2698","2698"
"269999","0.12534455955028534","0.12534455955028534","0.12534455955028534","2699","2699","2699"
"270099","0.11391039937734604","0.11391039937734604","0.11391039937734604","2700","2700","2700"
"270199","0.11821626126766205","0.11821626126766205","0.11821626126766205","2701","2701","2701"
"270299","0.11782463639974594","0.11782463639974594","0.11782463639974594","2702","2702","2702"
"270399","0.12174434214830399","0.12174434214830399","0.12174434214830399","2703","2703","2703"
"270499","0.11390846222639084","0.11390846222639084","0.11390846222639084","2704","2704","2704"
"270599","0.12073130905628204","0.12073130905628204","0.12073130905628204","2705","2705","2705"
"270699","0.12029750645160675","0.12029750645160675","0.12029750645160675","2706","2706","2706"
"270799","0.12012796103954315","0.12012796103954315","0.12012796103954315","2707","2707","2707"
"270899","0.11996234208345413","0.11996234208345413","0.11996234208345413","2708","2708","2708"
"270999","0.12578672170639038","0.12578672170639038","0.12578672170639038","2709","2709","2709"
"271099","0.11978825181722641","0.11978825181722641","0.11978825181722641","2710","2710","2710"
"271199","0.11429603397846222","0.11429603397846222","0.11429603397846222","2711","2711","2711"
"271299","0.11909323185682297","0.11909323185682297","0.11909323185682297","2712","2712","2712"
"271399","0.1225660890340805","0.1225660890340805","0.1225660890340805","2713","2713","2713"
"271499","0.114090695977211","0.114090695977211","0.114090695977211","2714","2714","2714"
"271599","0.12492958456277847","0.12492958456277847","0.12492958456277847","2715","2715","2715"
"271699","0.11470873653888702","0.11470873653888702","0.11470873653888702","2716","2716","2716"
"271799","0.11726450175046921","0.11726450175046921","0.11726450175046921","2717","2717","2717"
"271899","0.1199965551495552","0.1199965551495552","0.1199965551495552","2718","2718","2718"
"271999","0.1203620508313179","0.1203620508313179","0.1203620508313179","2719","2719","2719"
"272099","0.12161687016487122","0.12161687016487122","0.12161687016487122","2720","2720","2720"
"272199","0.119579017162323","0.119579017162323","0.119579017162323","2721","2721","2721"
"272299","0.12482520937919617","0.12482520937919617","0.12482520937919617","2722","2722","2722"
"272399","0.1130731850862503","0.1130731850862503","0.1130731850862503","2723","2723","2723"
"272499","0.11800140887498856","0.11800140887498856","0.11800140887498856","2724","2724","2724"
"272599","0.11765401065349579","0.11765401065349579","0.11765401065349579","2725","2725","2725"
"272699","0.12116219848394394","0.12116219848394394","0.12116219848394394","2726","2726","2726"
"272799","0.11840072274208069","0.11840072274208069","0.11840072274208069","2727","2727","2727"
"272899","0.11538786441087723","0.11538786441087723","0.11538786441087723","2728","2728","2728"
"272999","0.11449076980352402","0.11449076980352402","0.11449076980352402","2729","2729","2729"
"273099","0.11617700010538101","0.11617700010538101","0.11617700010538101","2730","2730","2730"
"273199","0.12120930850505829","0.12120930850505829","0.12120930850505829","2731","2731","2731"
"273299","0.11461799591779709","0.11461799591779709","0.11461799591779709","2732","2732","2732"
"273399","0.11822380870580673","0.11822380870580673","0.11822380870580673","2733","2733","2733"
"273499","0.11665038019418716","0.11665038019418716","0.11665038019418716","2734","2734","2734"
"273599","0.12079491466283798","0.12079491466283798","0.12079491466283798","2735","2735","2735"
"273699","0.11947377771139145","0.11947377771139145","0.11947377771139145","2736","2736","2736"
"273799","0.11892865598201752","0.11892865598201752","0.11892865598201752","2737","2737","2737"
"273899","0.11743131279945374","0.11743131279945374","0.11743131279945374","2738","2738","2738"
"273999","0.12092021852731705","0.12092021852731705","0.12092021852731705","2739","2739","2739"
"274099","0.11229386925697327","0.11229386925697327","0.11229386925697327","2740","2740","2740"
"274199","0.1171780377626419","0.1171780377626419","0.1171780377626419","2741","2741","2741"
"274299","0.1178099513053894","0.1178099513053894","0.1178099513053894","2742","2742","2742"
"274399","0.12101104110479355","0.12101104110479355","0.12101104110479355","2743","2743","2743"
"274499","0.11909769475460052","0.11909769475460052","0.11909769475460052","2744","2744","2744"
"274599","0.12404082715511322","0.12404082715511322","0.12404082715511322","2745","2745","2745"
"274699","0.11299563944339752","0.11299563944339752","0.11299563944339752","2746","2746","2746"
"274799","0.11546593904495239","0.11546593904495239","0.11546593904495239","2747","2747","2747"
"274899","0.1273343712091446","0.1273343712091446","0.1273343712091446","2748","2748","2748"
"274999","0.12377513945102692","0.12377513945102692","0.12377513945102692","2749","2749","2749"
"275099","0.11761269718408585","0.11761269718408585","0.11761269718408585","2750","2750","2750"
"275199","0.12011119723320007","0.12011119723320007","0.12011119723320007","2751","2751","2751"
"275299","0.11870427429676056","0.11870427429676056","0.11870427429676056","2752","2752","2752"
"275399","0.11547712236642838","0.11547712236642838","0.11547712236642838","2753","2753","2753"
"275499","0.1154986247420311","0.1154986247420311","0.1154986247420311","2754","2754","2754"
"275599","0.11863459646701813","0.11863459646701813","0.11863459646701813","2755","2755","2755"
"275699","0.12060640007257462","0.12060640007257462","0.12060640007257462","2756","2756","2756"
"275799","0.119542196393013","0.119542196393013","0.119542196393013","2757","2757","2757"
"275899","0.11912655830383301","0.11912655830383301","0.11912655830383301","2758","2758","2758"
"275999","0.11542242765426636","0.11542242765426636","0.11542242765426636","2759","2759","2759"
"276099","0.11560477316379547","0.11560477316379547","0.11560477316379547","2760","2760","2760"
"276199","0.11584725230932236","0.11584725230932236","0.11584725230932236","2761","2761","2761"
"276299","0.11826108396053314","0.11826108396053314","0.11826108396053314","2762","2762","2762"
"276399","0.11770255118608475","0.11770255118608475","0.11770255118608475","2763","2763","2763"
"276499","0.11281073838472366","0.11281073838472366","0.11281073838472366","2764","2764","2764"
"276599","0.11861855536699295","0.11861855536699295","0.11861855536699295","2765","2765","2765"
"276699","0.11781390011310577","0.11781390011310577","0.11781390011310577","2766","2766","2766"
"276799","0.1158352941274643","0.1158352941274643","0.1158352941274643","2767","2767","2767"
"276899","0.11060632765293121","0.11060632765293121","0.11060632765293121","2768","2768","2768"
"276999","0.1184268519282341","0.1184268519282341","0.1184268519282341","2769","2769","2769"
"277099","0.11254843324422836","0.11254843324422836","0.11254843324422836","2770","2770","2770"
"277199","0.1138908788561821","0.1138908788561821","0.1138908788561821","2771","2771","2771"
"277299","0.12198293209075928","0.12198293209075928","0.12198293209075928","2772","2772","2772"
"277399","0.12406355142593384","0.12406355142593384","0.12406355142593384","2773","2773","2773"
"277499","0.11680334806442261","0.11680334806442261","0.11680334806442261","2774","2774","2774"
"277599","0.11426414549350739","0.11426414549350739","0.11426414549350739","2775","2775","2775"
"277699","0.11890195310115814","0.11890195310115814","0.11890195310115814","2776","2776","2776"
"277799","0.1163611188530922","0.1163611188530922","0.1163611188530922","2777","2777","2777"
"277899","0.11985893547534943","0.11985893547534943","0.11985893547534943","2778","2778","2778"
"277999","0.11586029827594757","0.11586029827594757","0.11586029827594757","2779","2779","2779"
"278099","0.12612605094909668","0.12612605094909668","0.12612605094909668","2780","2780","2780"
"278199","0.11815052479505539","0.11815052479505539","0.11815052479505539","2781","2781","2781"
"278299","0.11598911136388779","0.11598911136388779","0.11598911136388779","2782","2782","2782"
"278399","0.11913296580314636","0.11913296580314636","0.11913296580314636","2783","2783","2783"
"278499","0.11533880978822708","0.11533880978822708","0.11533880978822708","2784","2784","2784"
"278599","0.12018313258886337","0.12018313258886337","0.12018313258886337","2785","2785","2785"
"278699","0.12313883751630783","0.12313883751630783","0.12313883751630783","2786","2786","2786"
"278799","0.11477682739496231","0.11477682739496231","0.11477682739496231","2787","2787","2787"
"278899","0.12551115453243256","0.12551115453243256","0.12551115453243256","2788","2788","2788"
"278999","0.11535384505987167","0.11535384505987167","0.11535384505987167","2789","2789","2789"
"279099","0.12496931850910187","0.12496931850910187","0.12496931850910187","2790","2790","2790"
"279199","0.1183660626411438","0.1183660626411438","0.1183660626411438","2791","2791","2791"
"279299","0.12343502044677734","0.12343502044677734","0.12343502044677734","2792","2792","2792"
"279399","0.1173236146569252","0.1173236146569252","0.1173236146569252","2793","2793","2793"
