"trainer/global_step","causal - train_loss","causal - train_loss__MIN","causal - train_loss__MAX","causal - _step","causal - _step__MIN","causal - _step__MAX"
"240699","0.1162964329123497","0.1162964329123497","0.1162964329123497","2406","2406","2406"
"240799","0.12253611534833908","0.12253611534833908","0.12253611534833908","2407","2407","2407"
"240899","0.12118155509233475","0.12118155509233475","0.12118155509233475","2408","2408","2408"
"240999","0.11739084124565125","0.11739084124565125","0.11739084124565125","2409","2409","2409"
"241099","0.1135970875620842","0.1135970875620842","0.1135970875620842","2410","2410","2410"
"241199","0.12533527612686157","0.12533527612686157","0.12533527612686157","2411","2411","2411"
"241299","0.11515893042087555","0.11515893042087555","0.11515893042087555","2412","2412","2412"
"241399","0.12037214636802673","0.12037214636802673","0.12037214636802673","2413","2413","2413"
"241499","0.12541340291500092","0.12541340291500092","0.12541340291500092","2414","2414","2414"
"241599","0.12098104506731033","0.12098104506731033","0.12098104506731033","2415","2415","2415"
"241699","0.12443989515304565","0.12443989515304565","0.12443989515304565","2416","2416","2416"
"241799","0.11487466096878052","0.11487466096878052","0.11487466096878052","2417","2417","2417"
"241899","0.11730051785707474","0.11730051785707474","0.11730051785707474","2418","2418","2418"
"241999","0.1153879165649414","0.1153879165649414","0.1153879165649414","2419","2419","2419"
"242099","0.12117034196853638","0.12117034196853638","0.12117034196853638","2420","2420","2420"
"242199","0.12455934286117554","0.12455934286117554","0.12455934286117554","2421","2421","2421"
"242299","0.12151744216680527","0.12151744216680527","0.12151744216680527","2422","2422","2422"
"242399","0.12123754620552063","0.12123754620552063","0.12123754620552063","2423","2423","2423"
"242499","0.11498884111642838","0.11498884111642838","0.11498884111642838","2424","2424","2424"
"242599","0.11867818236351013","0.11867818236351013","0.11867818236351013","2425","2425","2425"
"242699","0.12149477005004883","0.12149477005004883","0.12149477005004883","2426","2426","2426"
"242799","0.11993949860334396","0.11993949860334396","0.11993949860334396","2427","2427","2427"
"242899","0.1180524230003357","0.1180524230003357","0.1180524230003357","2428","2428","2428"
"242999","0.12473400682210922","0.12473400682210922","0.12473400682210922","2429","2429","2429"
"243099","0.11842433363199234","0.11842433363199234","0.11842433363199234","2430","2430","2430"
"243199","0.12096123397350311","0.12096123397350311","0.12096123397350311","2431","2431","2431"
"243299","0.12788134813308716","0.12788134813308716","0.12788134813308716","2432","2432","2432"
"243399","0.1164860725402832","0.1164860725402832","0.1164860725402832","2433","2433","2433"
"243499","0.11951222270727158","0.11951222270727158","0.11951222270727158","2434","2434","2434"
"243599","0.12538520991802216","0.12538520991802216","0.12538520991802216","2435","2435","2435"
"243699","0.12012213468551636","0.12012213468551636","0.12012213468551636","2436","2436","2436"
"243799","0.11990624666213989","0.11990624666213989","0.11990624666213989","2437","2437","2437"
"243899","0.11615093052387238","0.11615093052387238","0.11615093052387238","2438","2438","2438"
"243999","0.12231982499361038","0.12231982499361038","0.12231982499361038","2439","2439","2439"
"244099","0.11785268038511276","0.11785268038511276","0.11785268038511276","2440","2440","2440"
"244199","0.1247176006436348","0.1247176006436348","0.1247176006436348","2441","2441","2441"
"244299","0.11766333878040314","0.11766333878040314","0.11766333878040314","2442","2442","2442"
"244399","0.11664916574954987","0.11664916574954987","0.11664916574954987","2443","2443","2443"
"244499","0.11562128365039825","0.11562128365039825","0.11562128365039825","2444","2444","2444"
"244599","0.11735358089208603","0.11735358089208603","0.11735358089208603","2445","2445","2445"
"244699","0.110446035861969","0.110446035861969","0.110446035861969","2446","2446","2446"
"244799","0.11876270920038223","0.11876270920038223","0.11876270920038223","2447","2447","2447"
"244899","0.12483103573322296","0.12483103573322296","0.12483103573322296","2448","2448","2448"
"244999","0.1192982867360115","0.1192982867360115","0.1192982867360115","2449","2449","2449"
"245099","0.1260477900505066","0.1260477900505066","0.1260477900505066","2450","2450","2450"
"245199","0.12099021673202515","0.12099021673202515","0.12099021673202515","2451","2451","2451"
"245299","0.12208860367536545","0.12208860367536545","0.12208860367536545","2452","2452","2452"
"245399","0.12173619121313095","0.12173619121313095","0.12173619121313095","2453","2453","2453"
"245499","0.1201389953494072","0.1201389953494072","0.1201389953494072","2454","2454","2454"
"245599","0.12043257802724838","0.12043257802724838","0.12043257802724838","2455","2455","2455"
"245699","0.12226107716560364","0.12226107716560364","0.12226107716560364","2456","2456","2456"
"245799","0.10973407328128815","0.10973407328128815","0.10973407328128815","2457","2457","2457"
"245899","0.11835643649101257","0.11835643649101257","0.11835643649101257","2458","2458","2458"
"245999","0.11622727662324905","0.11622727662324905","0.11622727662324905","2459","2459","2459"
"246099","0.11979333311319351","0.11979333311319351","0.11979333311319351","2460","2460","2460"
"246199","0.12049969285726547","0.12049969285726547","0.12049969285726547","2461","2461","2461"
"246299","0.11828826367855072","0.11828826367855072","0.11828826367855072","2462","2462","2462"
"246399","0.11646167188882828","0.11646167188882828","0.11646167188882828","2463","2463","2463"
"246499","0.12059284746646881","0.12059284746646881","0.12059284746646881","2464","2464","2464"
"246599","0.11642244458198547","0.11642244458198547","0.11642244458198547","2465","2465","2465"
"246699","0.11878811568021774","0.11878811568021774","0.11878811568021774","2466","2466","2466"
"246799","0.1224169135093689","0.1224169135093689","0.1224169135093689","2467","2467","2467"
"246899","0.12106624245643616","0.12106624245643616","0.12106624245643616","2468","2468","2468"
"246999","0.11604299396276474","0.11604299396276474","0.11604299396276474","2469","2469","2469"
"247099","0.11658603698015213","0.11658603698015213","0.11658603698015213","2470","2470","2470"
"247199","0.12429835647344589","0.12429835647344589","0.12429835647344589","2471","2471","2471"
"247299","0.12267016619443893","0.12267016619443893","0.12267016619443893","2472","2472","2472"
"247399","0.12097635865211487","0.12097635865211487","0.12097635865211487","2473","2473","2473"
"247499","0.12821783125400543","0.12821783125400543","0.12821783125400543","2474","2474","2474"
"247599","0.11603264510631561","0.11603264510631561","0.11603264510631561","2475","2475","2475"
"247699","0.11684645712375641","0.11684645712375641","0.11684645712375641","2476","2476","2476"
"247799","0.11956792324781418","0.11956792324781418","0.11956792324781418","2477","2477","2477"
"247899","0.1108383983373642","0.1108383983373642","0.1108383983373642","2478","2478","2478"
"247999","0.12407679110765457","0.12407679110765457","0.12407679110765457","2479","2479","2479"
"248099","0.11901646107435226","0.11901646107435226","0.11901646107435226","2480","2480","2480"
"248199","0.12366122007369995","0.12366122007369995","0.12366122007369995","2481","2481","2481"
"248299","0.12040840089321136","0.12040840089321136","0.12040840089321136","2482","2482","2482"
"248399","0.11869896948337555","0.11869896948337555","0.11869896948337555","2483","2483","2483"
"248499","0.12423635274171829","0.12423635274171829","0.12423635274171829","2484","2484","2484"
"248599","0.11722944676876068","0.11722944676876068","0.11722944676876068","2485","2485","2485"
"248699","0.12185113877058029","0.12185113877058029","0.12185113877058029","2486","2486","2486"
"248799","0.11714234948158264","0.11714234948158264","0.11714234948158264","2487","2487","2487"
"248899","0.12831225991249084","0.12831225991249084","0.12831225991249084","2488","2488","2488"
"248999","0.11235959827899933","0.11235959827899933","0.11235959827899933","2489","2489","2489"
"249099","0.12229649722576141","0.12229649722576141","0.12229649722576141","2490","2490","2490"
"249199","0.12711971998214722","0.12711971998214722","0.12711971998214722","2491","2491","2491"
"249299","0.12201711535453796","0.12201711535453796","0.12201711535453796","2492","2492","2492"
"249399","0.11695210635662079","0.11695210635662079","0.11695210635662079","2493","2493","2493"
"249499","0.1159185841679573","0.1159185841679573","0.1159185841679573","2494","2494","2494"
"249599","0.12763233482837677","0.12763233482837677","0.12763233482837677","2495","2495","2495"
"249699","0.11926241964101791","0.11926241964101791","0.11926241964101791","2496","2496","2496"
"249799","0.11607611179351807","0.11607611179351807","0.11607611179351807","2497","2497","2497"
"249899","0.12233244627714157","0.12233244627714157","0.12233244627714157","2498","2498","2498"
"249999","0.11788740754127502","0.11788740754127502","0.11788740754127502","2499","2499","2499"
"250099","0.12001565098762512","0.12001565098762512","0.12001565098762512","2500","2500","2500"
"250199","0.11673888564109802","0.11673888564109802","0.11673888564109802","2501","2501","2501"
"250299","0.12590715289115906","0.12590715289115906","0.12590715289115906","2502","2502","2502"
"250399","0.11465076357126236","0.11465076357126236","0.11465076357126236","2503","2503","2503"
"250499","0.11902284622192383","0.11902284622192383","0.11902284622192383","2504","2504","2504"
"250599","0.11450058221817017","0.11450058221817017","0.11450058221817017","2505","2505","2505"
"250699","0.1254059374332428","0.1254059374332428","0.1254059374332428","2506","2506","2506"
"250799","0.11886272579431534","0.11886272579431534","0.11886272579431534","2507","2507","2507"
"250899","0.1188298687338829","0.1188298687338829","0.1188298687338829","2508","2508","2508"
"250999","0.1173187866806984","0.1173187866806984","0.1173187866806984","2509","2509","2509"
"251099","0.11752083152532578","0.11752083152532578","0.11752083152532578","2510","2510","2510"
"251199","0.11879593133926392","0.11879593133926392","0.11879593133926392","2511","2511","2511"
"251299","0.12337756156921387","0.12337756156921387","0.12337756156921387","2512","2512","2512"
"251399","0.12015566229820251","0.12015566229820251","0.12015566229820251","2513","2513","2513"
"251499","0.1166774109005928","0.1166774109005928","0.1166774109005928","2514","2514","2514"
"251599","0.12652777135372162","0.12652777135372162","0.12652777135372162","2515","2515","2515"
"251699","0.12312397360801697","0.12312397360801697","0.12312397360801697","2516","2516","2516"
"251799","0.12759238481521606","0.12759238481521606","0.12759238481521606","2517","2517","2517"
"251899","0.12483464181423187","0.12483464181423187","0.12483464181423187","2518","2518","2518"
"251999","0.11988562345504761","0.11988562345504761","0.11988562345504761","2519","2519","2519"
"252099","0.11975447833538055","0.11975447833538055","0.11975447833538055","2520","2520","2520"
"252199","0.11707732826471329","0.11707732826471329","0.11707732826471329","2521","2521","2521"
"252299","0.12109086662530899","0.12109086662530899","0.12109086662530899","2522","2522","2522"
"252399","0.12530896067619324","0.12530896067619324","0.12530896067619324","2523","2523","2523"
"252499","0.11045297235250473","0.11045297235250473","0.11045297235250473","2524","2524","2524"
"252599","0.11889735609292984","0.11889735609292984","0.11889735609292984","2525","2525","2525"
"252699","0.1206003949046135","0.1206003949046135","0.1206003949046135","2526","2526","2526"
"252799","0.11687280982732773","0.11687280982732773","0.11687280982732773","2527","2527","2527"
"252899","0.11926500499248505","0.11926500499248505","0.11926500499248505","2528","2528","2528"
"252999","0.13009025156497955","0.13009025156497955","0.13009025156497955","2529","2529","2529"
"253099","0.12485572695732117","0.12485572695732117","0.12485572695732117","2530","2530","2530"
"253199","0.11411753296852112","0.11411753296852112","0.11411753296852112","2531","2531","2531"
"253299","0.12024223804473877","0.12024223804473877","0.12024223804473877","2532","2532","2532"
"253399","0.12530626356601715","0.12530626356601715","0.12530626356601715","2533","2533","2533"
"253499","0.12183809280395508","0.12183809280395508","0.12183809280395508","2534","2534","2534"
"253599","0.11594732850790024","0.11594732850790024","0.11594732850790024","2535","2535","2535"
"253699","0.12171585857868195","0.12171585857868195","0.12171585857868195","2536","2536","2536"
"253799","0.11859368532896042","0.11859368532896042","0.11859368532896042","2537","2537","2537"
"253899","0.1234174594283104","0.1234174594283104","0.1234174594283104","2538","2538","2538"
"253999","0.11836188286542892","0.11836188286542892","0.11836188286542892","2539","2539","2539"
"254099","0.11841404438018799","0.11841404438018799","0.11841404438018799","2540","2540","2540"
"254199","0.1184283122420311","0.1184283122420311","0.1184283122420311","2541","2541","2541"
"254299","0.12089243531227112","0.12089243531227112","0.12089243531227112","2542","2542","2542"
"254399","0.12934216856956482","0.12934216856956482","0.12934216856956482","2543","2543","2543"
"254499","0.12398332357406616","0.12398332357406616","0.12398332357406616","2544","2544","2544"
"254599","0.11721257865428925","0.11721257865428925","0.11721257865428925","2545","2545","2545"
"254699","0.1193888708949089","0.1193888708949089","0.1193888708949089","2546","2546","2546"
"254799","0.11869212985038757","0.11869212985038757","0.11869212985038757","2547","2547","2547"
"254899","0.12919114530086517","0.12919114530086517","0.12919114530086517","2548","2548","2548"
"254999","0.12152859568595886","0.12152859568595886","0.12152859568595886","2549","2549","2549"
"255099","0.11988614499568939","0.11988614499568939","0.11988614499568939","2550","2550","2550"
"255199","0.11947407573461533","0.11947407573461533","0.11947407573461533","2551","2551","2551"
"255299","0.11720304936170578","0.11720304936170578","0.11720304936170578","2552","2552","2552"
"255399","0.12174812704324722","0.12174812704324722","0.12174812704324722","2553","2553","2553"
"255499","0.11850627511739731","0.11850627511739731","0.11850627511739731","2554","2554","2554"
"255599","0.1225290596485138","0.1225290596485138","0.1225290596485138","2555","2555","2555"
"255699","0.1243705078959465","0.1243705078959465","0.1243705078959465","2556","2556","2556"
"255799","0.12409956753253937","0.12409956753253937","0.12409956753253937","2557","2557","2557"
"255899","0.1201191395521164","0.1201191395521164","0.1201191395521164","2558","2558","2558"
"255999","0.11777031421661377","0.11777031421661377","0.11777031421661377","2559","2559","2559"
"256099","0.11880115419626236","0.11880115419626236","0.11880115419626236","2560","2560","2560"
"256199","0.1143794134259224","0.1143794134259224","0.1143794134259224","2561","2561","2561"
"256299","0.11835373193025589","0.11835373193025589","0.11835373193025589","2562","2562","2562"
"256399","0.11860813945531845","0.11860813945531845","0.11860813945531845","2563","2563","2563"
"256499","0.11506704986095428","0.11506704986095428","0.11506704986095428","2564","2564","2564"
"256599","0.1217355728149414","0.1217355728149414","0.1217355728149414","2565","2565","2565"
"256699","0.12035933136940002","0.12035933136940002","0.12035933136940002","2566","2566","2566"
"256799","0.12030157446861267","0.12030157446861267","0.12030157446861267","2567","2567","2567"
"256899","0.11925961822271347","0.11925961822271347","0.11925961822271347","2568","2568","2568"
"256999","0.12107758969068527","0.12107758969068527","0.12107758969068527","2569","2569","2569"
"257099","0.12554413080215454","0.12554413080215454","0.12554413080215454","2570","2570","2570"
"257199","0.12048055231571198","0.12048055231571198","0.12048055231571198","2571","2571","2571"
"257299","0.11394203454256058","0.11394203454256058","0.11394203454256058","2572","2572","2572"
"257399","0.11880788207054138","0.11880788207054138","0.11880788207054138","2573","2573","2573"
"257499","0.12219279259443283","0.12219279259443283","0.12219279259443283","2574","2574","2574"
"257599","0.12195886671543121","0.12195886671543121","0.12195886671543121","2575","2575","2575"
"257699","0.11824245005846024","0.11824245005846024","0.11824245005846024","2576","2576","2576"
"257799","0.11800224334001541","0.11800224334001541","0.11800224334001541","2577","2577","2577"
"257899","0.12710684537887573","0.12710684537887573","0.12710684537887573","2578","2578","2578"
"257999","0.12337738275527954","0.12337738275527954","0.12337738275527954","2579","2579","2579"
"258099","0.11937598884105682","0.11937598884105682","0.11937598884105682","2580","2580","2580"
"258199","0.12305554002523422","0.12305554002523422","0.12305554002523422","2581","2581","2581"
"258299","0.11816242337226868","0.11816242337226868","0.11816242337226868","2582","2582","2582"
"258399","0.11738388240337372","0.11738388240337372","0.11738388240337372","2583","2583","2583"
"258499","0.11807956546545029","0.11807956546545029","0.11807956546545029","2584","2584","2584"
"258599","0.11462654918432236","0.11462654918432236","0.11462654918432236","2585","2585","2585"
"258699","0.11829443275928497","0.11829443275928497","0.11829443275928497","2586","2586","2586"
"258799","0.12606671452522278","0.12606671452522278","0.12606671452522278","2587","2587","2587"
"258899","0.1163550615310669","0.1163550615310669","0.1163550615310669","2588","2588","2588"
"258999","0.11777879297733307","0.11777879297733307","0.11777879297733307","2589","2589","2589"
"259099","0.11626234650611877","0.11626234650611877","0.11626234650611877","2590","2590","2590"
"259199","0.11459801346063614","0.11459801346063614","0.11459801346063614","2591","2591","2591"
"259299","0.11853330582380295","0.11853330582380295","0.11853330582380295","2592","2592","2592"
"259399","0.12010663002729416","0.12010663002729416","0.12010663002729416","2593","2593","2593"
"259499","0.12448958307504654","0.12448958307504654","0.12448958307504654","2594","2594","2594"
"259599","0.12410979717969894","0.12410979717969894","0.12410979717969894","2595","2595","2595"
"259699","0.12238796055316925","0.12238796055316925","0.12238796055316925","2596","2596","2596"
"259799","0.12278472632169724","0.12278472632169724","0.12278472632169724","2597","2597","2597"
"259899","0.12068402022123337","0.12068402022123337","0.12068402022123337","2598","2598","2598"
"259999","0.11714579910039902","0.11714579910039902","0.11714579910039902","2599","2599","2599"
"260099","0.11671280860900879","0.11671280860900879","0.11671280860900879","2600","2600","2600"
"260199","0.12102122604846954","0.12102122604846954","0.12102122604846954","2601","2601","2601"
"260299","0.12339602410793304","0.12339602410793304","0.12339602410793304","2602","2602","2602"
"260399","0.1234809160232544","0.1234809160232544","0.1234809160232544","2603","2603","2603"
"260499","0.11458231508731842","0.11458231508731842","0.11458231508731842","2604","2604","2604"
"260599","0.12498509883880615","0.12498509883880615","0.12498509883880615","2605","2605","2605"
"260699","0.11968865245580673","0.11968865245580673","0.11968865245580673","2606","2606","2606"
"260799","0.12292636185884476","0.12292636185884476","0.12292636185884476","2607","2607","2607"
"260899","0.12515327334403992","0.12515327334403992","0.12515327334403992","2608","2608","2608"
"260999","0.11782136559486389","0.11782136559486389","0.11782136559486389","2609","2609","2609"
"261099","0.12609811127185822","0.12609811127185822","0.12609811127185822","2610","2610","2610"
"261199","0.1220998764038086","0.1220998764038086","0.1220998764038086","2611","2611","2611"
"261299","0.12283910065889359","0.12283910065889359","0.12283910065889359","2612","2612","2612"
"261399","0.11869582533836365","0.11869582533836365","0.11869582533836365","2613","2613","2613"
"261499","0.11797994375228882","0.11797994375228882","0.11797994375228882","2614","2614","2614"
"261599","0.11756733059883118","0.11756733059883118","0.11756733059883118","2615","2615","2615"
"261699","0.12139706313610077","0.12139706313610077","0.12139706313610077","2616","2616","2616"
"261799","0.1169469952583313","0.1169469952583313","0.1169469952583313","2617","2617","2617"
"261899","0.12194687128067017","0.12194687128067017","0.12194687128067017","2618","2618","2618"
"261999","0.11916976422071457","0.11916976422071457","0.11916976422071457","2619","2619","2619"
"262099","0.1180901750922203","0.1180901750922203","0.1180901750922203","2620","2620","2620"
"262199","0.11905981600284576","0.11905981600284576","0.11905981600284576","2621","2621","2621"
"262299","0.11632250994443893","0.11632250994443893","0.11632250994443893","2622","2622","2622"
"262399","0.1273268461227417","0.1273268461227417","0.1273268461227417","2623","2623","2623"
"262499","0.11782344430685043","0.11782344430685043","0.11782344430685043","2624","2624","2624"
"262599","0.12333857268095016","0.12333857268095016","0.12333857268095016","2625","2625","2625"
"262699","0.11497916281223297","0.11497916281223297","0.11497916281223297","2626","2626","2626"
"262799","0.11937027424573898","0.11937027424573898","0.11937027424573898","2627","2627","2627"
"262899","0.12378185242414474","0.12378185242414474","0.12378185242414474","2628","2628","2628"
"262999","0.12594757974147797","0.12594757974147797","0.12594757974147797","2629","2629","2629"
"263099","0.11664147675037384","0.11664147675037384","0.11664147675037384","2630","2630","2630"
"263199","0.1187388077378273","0.1187388077378273","0.1187388077378273","2631","2631","2631"
"263299","0.11730843782424927","0.11730843782424927","0.11730843782424927","2632","2632","2632"
"263399","0.11928897351026535","0.11928897351026535","0.11928897351026535","2633","2633","2633"
"263499","0.12048238515853882","0.12048238515853882","0.12048238515853882","2634","2634","2634"
"263599","0.11805358529090881","0.11805358529090881","0.11805358529090881","2635","2635","2635"
"263699","0.11844748258590698","0.11844748258590698","0.11844748258590698","2636","2636","2636"
"263799","0.11941821128129959","0.11941821128129959","0.11941821128129959","2637","2637","2637"
"263899","0.11768942326307297","0.11768942326307297","0.11768942326307297","2638","2638","2638"
"263999","0.11266575753688812","0.11266575753688812","0.11266575753688812","2639","2639","2639"
"264099","0.12383332848548889","0.12383332848548889","0.12383332848548889","2640","2640","2640"
"264199","0.12381290644407272","0.12381290644407272","0.12381290644407272","2641","2641","2641"
"264299","0.12330169230699539","0.12330169230699539","0.12330169230699539","2642","2642","2642"
"264399","0.11994393914937973","0.11994393914937973","0.11994393914937973","2643","2643","2643"
"264499","0.12377451360225677","0.12377451360225677","0.12377451360225677","2644","2644","2644"
"264599","0.11462756991386414","0.11462756991386414","0.11462756991386414","2645","2645","2645"
"264699","0.12263748794794083","0.12263748794794083","0.12263748794794083","2646","2646","2646"
"264799","0.11636459082365036","0.11636459082365036","0.11636459082365036","2647","2647","2647"
"264899","0.12063348293304443","0.12063348293304443","0.12063348293304443","2648","2648","2648"
"264999","0.11717741191387177","0.11717741191387177","0.11717741191387177","2649","2649","2649"
"265099","0.12471216171979904","0.12471216171979904","0.12471216171979904","2650","2650","2650"
"265199","0.11817847192287445","0.11817847192287445","0.11817847192287445","2651","2651","2651"
"265299","0.12082955241203308","0.12082955241203308","0.12082955241203308","2652","2652","2652"
"265399","0.12149989604949951","0.12149989604949951","0.12149989604949951","2653","2653","2653"
"265499","0.11726830899715424","0.11726830899715424","0.11726830899715424","2654","2654","2654"
"265599","0.12096375972032547","0.12096375972032547","0.12096375972032547","2655","2655","2655"
"265699","0.1227472797036171","0.1227472797036171","0.1227472797036171","2656","2656","2656"
"265799","0.11590669304132462","0.11590669304132462","0.11590669304132462","2657","2657","2657"
"265899","0.12367509305477142","0.12367509305477142","0.12367509305477142","2658","2658","2658"
"265999","0.11856742203235626","0.11856742203235626","0.11856742203235626","2659","2659","2659"
"266099","0.11710699647665024","0.11710699647665024","0.11710699647665024","2660","2660","2660"
"266199","0.11758390069007874","0.11758390069007874","0.11758390069007874","2661","2661","2661"
"266299","0.12402167171239853","0.12402167171239853","0.12402167171239853","2662","2662","2662"
"266399","0.1205998882651329","0.1205998882651329","0.1205998882651329","2663","2663","2663"
"266499","0.11711547523736954","0.11711547523736954","0.11711547523736954","2664","2664","2664"
"266599","0.12031076848506927","0.12031076848506927","0.12031076848506927","2665","2665","2665"
"266699","0.12529174983501434","0.12529174983501434","0.12529174983501434","2666","2666","2666"
"266799","0.11855517327785492","0.11855517327785492","0.11855517327785492","2667","2667","2667"
"266899","0.12261050939559937","0.12261050939559937","0.12261050939559937","2668","2668","2668"
"266999","0.11875612288713455","0.11875612288713455","0.11875612288713455","2669","2669","2669"
"267099","0.12401691824197769","0.12401691824197769","0.12401691824197769","2670","2670","2670"
"267199","0.12638795375823975","0.12638795375823975","0.12638795375823975","2671","2671","2671"
"267299","0.12299687415361404","0.12299687415361404","0.12299687415361404","2672","2672","2672"
"267399","0.12896059453487396","0.12896059453487396","0.12896059453487396","2673","2673","2673"
"267499","0.11609271913766861","0.11609271913766861","0.11609271913766861","2674","2674","2674"
"267599","0.12440494447946548","0.12440494447946548","0.12440494447946548","2675","2675","2675"
"267699","0.12194424867630005","0.12194424867630005","0.12194424867630005","2676","2676","2676"
"267799","0.11347685754299164","0.11347685754299164","0.11347685754299164","2677","2677","2677"
"267899","0.11981382966041565","0.11981382966041565","0.11981382966041565","2678","2678","2678"
"267999","0.11853867024183273","0.11853867024183273","0.11853867024183273","2679","2679","2679"
"268099","0.11302325874567032","0.11302325874567032","0.11302325874567032","2680","2680","2680"
"268199","0.12009621411561966","0.12009621411561966","0.12009621411561966","2681","2681","2681"
"268299","0.11593528091907501","0.11593528091907501","0.11593528091907501","2682","2682","2682"
"268399","0.12385866791009903","0.12385866791009903","0.12385866791009903","2683","2683","2683"
"268499","0.1214689165353775","0.1214689165353775","0.1214689165353775","2684","2684","2684"
"268599","0.12097187340259552","0.12097187340259552","0.12097187340259552","2685","2685","2685"
"268699","0.12058892101049423","0.12058892101049423","0.12058892101049423","2686","2686","2686"
"268799","0.11329030245542526","0.11329030245542526","0.11329030245542526","2687","2687","2687"
"268899","0.11511147022247314","0.11511147022247314","0.11511147022247314","2688","2688","2688"
"268999","0.11684488505125046","0.11684488505125046","0.11684488505125046","2689","2689","2689"
"269099","0.11663905531167984","0.11663905531167984","0.11663905531167984","2690","2690","2690"
"269199","0.11848720163106918","0.11848720163106918","0.11848720163106918","2691","2691","2691"
"269299","0.12057457864284515","0.12057457864284515","0.12057457864284515","2692","2692","2692"
"269399","0.1261419802904129","0.1261419802904129","0.1261419802904129","2693","2693","2693"
"269499","0.11766131222248077","0.11766131222248077","0.11766131222248077","2694","2694","2694"
"269599","0.12145643681287766","0.12145643681287766","0.12145643681287766","2695","2695","2695"
"269699","0.12730829417705536","0.12730829417705536","0.12730829417705536","2696","2696","2696"
"269799","0.12200883775949478","0.12200883775949478","0.12200883775949478","2697","2697","2697"
"269899","0.12126380950212479","0.12126380950212479","0.12126380950212479","2698","2698","2698"
"269999","0.12733349204063416","0.12733349204063416","0.12733349204063416","2699","2699","2699"
"270099","0.11554207652807236","0.11554207652807236","0.11554207652807236","2700","2700","2700"
"270199","0.11983054131269455","0.11983054131269455","0.11983054131269455","2701","2701","2701"
"270299","0.11928612738847733","0.11928612738847733","0.11928612738847733","2702","2702","2702"
"270399","0.12347037345170975","0.12347037345170975","0.12347037345170975","2703","2703","2703"
"270499","0.11551227420568466","0.11551227420568466","0.11551227420568466","2704","2704","2704"
"270599","0.12226030975580215","0.12226030975580215","0.12226030975580215","2705","2705","2705"
"270699","0.12176188081502914","0.12176188081502914","0.12176188081502914","2706","2706","2706"
"270799","0.12187241017818451","0.12187241017818451","0.12187241017818451","2707","2707","2707"
"270899","0.12148764729499817","0.12148764729499817","0.12148764729499817","2708","2708","2708"
"270999","0.12749505043029785","0.12749505043029785","0.12749505043029785","2709","2709","2709"
"271099","0.12083341926336288","0.12083341926336288","0.12083341926336288","2710","2710","2710"
"271199","0.11544594913721085","0.11544594913721085","0.11544594913721085","2711","2711","2711"
"271299","0.11997415870428085","0.11997415870428085","0.11997415870428085","2712","2712","2712"
"271399","0.12389598041772842","0.12389598041772842","0.12389598041772842","2713","2713","2713"
"271499","0.11542288213968277","0.11542288213968277","0.11542288213968277","2714","2714","2714"
"271599","0.12659892439842224","0.12659892439842224","0.12659892439842224","2715","2715","2715"
"271699","0.11642220616340637","0.11642220616340637","0.11642220616340637","2716","2716","2716"
"271799","0.11841189116239548","0.11841189116239548","0.11841189116239548","2717","2717","2717"
"271899","0.12074531614780426","0.12074531614780426","0.12074531614780426","2718","2718","2718"
"271999","0.1216118112206459","0.1216118112206459","0.1216118112206459","2719","2719","2719"
"272099","0.1232667863368988","0.1232667863368988","0.1232667863368988","2720","2720","2720"
"272199","0.12094376981258392","0.12094376981258392","0.12094376981258392","2721","2721","2721"
"272299","0.1261851191520691","0.1261851191520691","0.1261851191520691","2722","2722","2722"
"272399","0.11422310024499893","0.11422310024499893","0.11422310024499893","2723","2723","2723"
"272499","0.11986669152975082","0.11986669152975082","0.11986669152975082","2724","2724","2724"
"272599","0.1194867342710495","0.1194867342710495","0.1194867342710495","2725","2725","2725"
"272699","0.12239237129688263","0.12239237129688263","0.12239237129688263","2726","2726","2726"
"272799","0.12003424763679504","0.12003424763679504","0.12003424763679504","2727","2727","2727"
"272899","0.11678563058376312","0.11678563058376312","0.11678563058376312","2728","2728","2728"
"272999","0.1159263551235199","0.1159263551235199","0.1159263551235199","2729","2729","2729"
"273099","0.11738396435976028","0.11738396435976028","0.11738396435976028","2730","2730","2730"
"273199","0.12300407886505127","0.12300407886505127","0.12300407886505127","2731","2731","2731"
"273299","0.11648307740688324","0.11648307740688324","0.11648307740688324","2732","2732","2732"
"273399","0.11992699652910233","0.11992699652910233","0.11992699652910233","2733","2733","2733"
"273499","0.11744216829538345","0.11744216829538345","0.11744216829538345","2734","2734","2734"
"273599","0.12228851765394211","0.12228851765394211","0.12228851765394211","2735","2735","2735"
"273699","0.12095878273248672","0.12095878273248672","0.12095878273248672","2736","2736","2736"
"273799","0.12014114111661911","0.12014114111661911","0.12014114111661911","2737","2737","2737"
"273899","0.11866601556539536","0.11866601556539536","0.11866601556539536","2738","2738","2738"
"273999","0.12256959825754166","0.12256959825754166","0.12256959825754166","2739","2739","2739"
"274099","0.1134491041302681","0.1134491041302681","0.1134491041302681","2740","2740","2740"
"274199","0.11871083825826645","0.11871083825826645","0.11871083825826645","2741","2741","2741"
"274299","0.11917603760957718","0.11917603760957718","0.11917603760957718","2742","2742","2742"
"274399","0.12201548367738724","0.12201548367738724","0.12201548367738724","2743","2743","2743"
"274499","0.12020309269428253","0.12020309269428253","0.12020309269428253","2744","2744","2744"
