"trainer/global_step","prefix8_pt1 - train_loss","prefix8_pt1 - train_loss__MIN","prefix8_pt1 - train_loss__MAX","prefix8_pt1 - _step","prefix8_pt1 - _step__MIN","prefix8_pt1 - _step__MAX"
"108799","0.11898425221443176","0.11898425221443176","0.11898425221443176","1087","1087","1087"
"108899","0.116511270403862","0.116511270403862","0.116511270403862","1088","1088","1088"
"108999","0.11434604227542877","0.11434604227542877","0.11434604227542877","1089","1089","1089"
"109099","0.11475829035043716","0.11475829035043716","0.11475829035043716","1090","1090","1090"
"109199","0.11916530132293701","0.11916530132293701","0.11916530132293701","1091","1091","1091"
"109299","0.11775467544794083","0.11775467544794083","0.11775467544794083","1092","1092","1092"
"109399","0.11582677066326141","0.11582677066326141","0.11582677066326141","1093","1093","1093"
"109499","0.11773655563592911","0.11773655563592911","0.11773655563592911","1094","1094","1094"
"109599","0.12090186774730682","0.12090186774730682","0.12090186774730682","1095","1095","1095"
"109699","0.11310058832168579","0.11310058832168579","0.11310058832168579","1096","1096","1096"
"109799","0.11099716275930405","0.11099716275930405","0.11099716275930405","1097","1097","1097"
"109899","0.10933031886816025","0.10933031886816025","0.10933031886816025","1098","1098","1098"
"109999","0.11971455067396164","0.11971455067396164","0.11971455067396164","1099","1099","1099"
"110099","0.10771279036998749","0.10771279036998749","0.10771279036998749","1100","1100","1100"
"110199","0.1136627271771431","0.1136627271771431","0.1136627271771431","1101","1101","1101"
"110299","0.11624088138341904","0.11624088138341904","0.11624088138341904","1102","1102","1102"
"110399","0.11716852337121964","0.11716852337121964","0.11716852337121964","1103","1103","1103"
"110499","0.11517130583524704","0.11517130583524704","0.11517130583524704","1104","1104","1104"
"110599","0.11836707592010498","0.11836707592010498","0.11836707592010498","1105","1105","1105"
"110699","0.12095264345407486","0.12095264345407486","0.12095264345407486","1106","1106","1106"
"110799","0.11580664664506912","0.11580664664506912","0.11580664664506912","1107","1107","1107"
"110899","0.1126384288072586","0.1126384288072586","0.1126384288072586","1108","1108","1108"
"110999","0.11669047176837921","0.11669047176837921","0.11669047176837921","1109","1109","1109"
"111099","0.1125895157456398","0.1125895157456398","0.1125895157456398","1110","1110","1110"
"111199","0.10843084752559662","0.10843084752559662","0.10843084752559662","1111","1111","1111"
"111299","0.11745502054691315","0.11745502054691315","0.11745502054691315","1112","1112","1112"
"111399","0.1154564768075943","0.1154564768075943","0.1154564768075943","1113","1113","1113"
"111499","0.12175709754228592","0.12175709754228592","0.12175709754228592","1114","1114","1114"
"111599","0.11649809032678604","0.11649809032678604","0.11649809032678604","1115","1115","1115"
"111699","0.11523351073265076","0.11523351073265076","0.11523351073265076","1116","1116","1116"
"111799","0.11869639903306961","0.11869639903306961","0.11869639903306961","1117","1117","1117"
"111899","0.11411391943693161","0.11411391943693161","0.11411391943693161","1118","1118","1118"
"111999","0.11267358064651489","0.11267358064651489","0.11267358064651489","1119","1119","1119"
"112099","0.12235116213560104","0.12235116213560104","0.12235116213560104","1120","1120","1120"
"112199","0.10881128907203674","0.10881128907203674","0.10881128907203674","1121","1121","1121"
"112299","0.11743640899658203","0.11743640899658203","0.11743640899658203","1122","1122","1122"
"112399","0.11331848055124283","0.11331848055124283","0.11331848055124283","1123","1123","1123"
"112499","0.11669599264860153","0.11669599264860153","0.11669599264860153","1124","1124","1124"
"112599","0.11618009209632874","0.11618009209632874","0.11618009209632874","1125","1125","1125"
"112699","0.11914420872926712","0.11914420872926712","0.11914420872926712","1126","1126","1126"
"112799","0.1114746481180191","0.1114746481180191","0.1114746481180191","1127","1127","1127"
"112899","0.11365211755037308","0.11365211755037308","0.11365211755037308","1128","1128","1128"
"112999","0.11372464895248413","0.11372464895248413","0.11372464895248413","1129","1129","1129"
"113099","0.1172732263803482","0.1172732263803482","0.1172732263803482","1130","1130","1130"
"113199","0.11535003036260605","0.11535003036260605","0.11535003036260605","1131","1131","1131"
