"trainer/global_step","causalsinh - train_loss","causalsinh - train_loss__MIN","causalsinh - train_loss__MAX","causalsinh - _step","causalsinh - _step__MIN","causalsinh - _step__MAX"
"266499","0.1180766373872757","0.1180766373872757","0.1180766373872757","2664","2664","2664"
"266599","0.1207725778222084","0.1207725778222084","0.1207725778222084","2665","2665","2665"
"266699","0.1265820413827896","0.1265820413827896","0.1265820413827896","2666","2666","2666"
"266799","0.11930517852306366","0.11930517852306366","0.11930517852306366","2667","2667","2667"
"266899","0.12319265305995941","0.12319265305995941","0.12319265305995941","2668","2668","2668"
"266999","0.11998333036899567","0.11998333036899567","0.11998333036899567","2669","2669","2669"
"267099","0.12490880489349365","0.12490880489349365","0.12490880489349365","2670","2670","2670"
"267199","0.1271761804819107","0.1271761804819107","0.1271761804819107","2671","2671","2671"
"267299","0.12366045266389847","0.12366045266389847","0.12366045266389847","2672","2672","2672"
"267399","0.1297214776277542","0.1297214776277542","0.1297214776277542","2673","2673","2673"
"267499","0.11659980565309525","0.11659980565309525","0.11659980565309525","2674","2674","2674"
"267599","0.12512217462062836","0.12512217462062836","0.12512217462062836","2675","2675","2675"
"267699","0.12258896231651306","0.12258896231651306","0.12258896231651306","2676","2676","2676"
"267799","0.11428745836019516","0.11428745836019516","0.11428745836019516","2677","2677","2677"
"267899","0.12063754349946976","0.12063754349946976","0.12063754349946976","2678","2678","2678"
"267999","0.11969100683927536","0.11969100683927536","0.11969100683927536","2679","2679","2679"
"268099","0.11398128420114517","0.11398128420114517","0.11398128420114517","2680","2680","2680"
"268199","0.12086956948041916","0.12086956948041916","0.12086956948041916","2681","2681","2681"
"268299","0.11643057316541672","0.11643057316541672","0.11643057316541672","2682","2682","2682"
"268399","0.1250983476638794","0.1250983476638794","0.1250983476638794","2683","2683","2683"
"268499","0.12223371863365173","0.12223371863365173","0.12223371863365173","2684","2684","2684"
"268599","0.12167525291442871","0.12167525291442871","0.12167525291442871","2685","2685","2685"
"268699","0.12162920087575912","0.12162920087575912","0.12162920087575912","2686","2686","2686"
"268799","0.11440443992614746","0.11440443992614746","0.11440443992614746","2687","2687","2687"
"268899","0.11580272018909454","0.11580272018909454","0.11580272018909454","2688","2688","2688"
"268999","0.11791002005338669","0.11791002005338669","0.11791002005338669","2689","2689","2689"
"269099","0.11773230135440826","0.11773230135440826","0.11773230135440826","2690","2690","2690"
"269199","0.11924632638692856","0.11924632638692856","0.11924632638692856","2691","2691","2691"
"269299","0.12135085463523865","0.12135085463523865","0.12135085463523865","2692","2692","2692"
"269399","0.12705545127391815","0.12705545127391815","0.12705545127391815","2693","2693","2693"
"269499","0.11867228150367737","0.11867228150367737","0.11867228150367737","2694","2694","2694"
"269599","0.12228333204984665","0.12228333204984665","0.12228333204984665","2695","2695","2695"
"269699","0.12827003002166748","0.12827003002166748","0.12827003002166748","2696","2696","2696"
"269799","0.12270098179578781","0.12270098179578781","0.12270098179578781","2697","2697","2697"
"269899","0.12213025242090225","0.12213025242090225","0.12213025242090225","2698","2698","2698"
"269999","0.12807783484458923","0.12807783484458923","0.12807783484458923","2699","2699","2699"
"270099","0.11603216826915741","0.11603216826915741","0.11603216826915741","2700","2700","2700"
"270199","0.12075687944889069","0.12075687944889069","0.12075687944889069","2701","2701","2701"
"270299","0.12017840147018433","0.12017840147018433","0.12017840147018433","2702","2702","2702"
"270399","0.12459993362426758","0.12459993362426758","0.12459993362426758","2703","2703","2703"
"270499","0.11635938286781311","0.11635938286781311","0.11635938286781311","2704","2704","2704"
"270599","0.12307015806436539","0.12307015806436539","0.12307015806436539","2705","2705","2705"
"270699","0.12279056757688522","0.12279056757688522","0.12279056757688522","2706","2706","2706"
"270799","0.1225818395614624","0.1225818395614624","0.1225818395614624","2707","2707","2707"
"270899","0.122207410633564","0.122207410633564","0.122207410633564","2708","2708","2708"
"270999","0.1283729076385498","0.1283729076385498","0.1283729076385498","2709","2709","2709"
"271099","0.12194059789180756","0.12194059789180756","0.12194059789180756","2710","2710","2710"
"271199","0.11620152741670609","0.11620152741670609","0.11620152741670609","2711","2711","2711"
"271299","0.12093711644411087","0.12093711644411087","0.12093711644411087","2712","2712","2712"
"271399","0.12495914846658707","0.12495914846658707","0.12495914846658707","2713","2713","2713"
"271499","0.11637840420007706","0.11637840420007706","0.11637840420007706","2714","2714","2714"
"271599","0.12732425332069397","0.12732425332069397","0.12732425332069397","2715","2715","2715"
"271699","0.11744959652423859","0.11744959652423859","0.11744959652423859","2716","2716","2716"
"271799","0.11951294541358948","0.11951294541358948","0.11951294541358948","2717","2717","2717"
"271899","0.12173417955636978","0.12173417955636978","0.12173417955636978","2718","2718","2718"
"271999","0.1224367693066597","0.1224367693066597","0.1224367693066597","2719","2719","2719"
"272099","0.12387528270483017","0.12387528270483017","0.12387528270483017","2720","2720","2720"
"272199","0.12191030383110046","0.12191030383110046","0.12191030383110046","2721","2721","2721"
"272299","0.1269715279340744","0.1269715279340744","0.1269715279340744","2722","2722","2722"
"272399","0.11522994190454483","0.11522994190454483","0.11522994190454483","2723","2723","2723"
"272499","0.12064096331596375","0.12064096331596375","0.12064096331596375","2724","2724","2724"
"272599","0.12043493986129761","0.12043493986129761","0.12043493986129761","2725","2725","2725"
"272699","0.12327590584754944","0.12327590584754944","0.12327590584754944","2726","2726","2726"
"272799","0.12106642127037048","0.12106642127037048","0.12106642127037048","2727","2727","2727"
"272899","0.11793169379234314","0.11793169379234314","0.11793169379234314","2728","2728","2728"
"272999","0.11664712429046631","0.11664712429046631","0.11664712429046631","2729","2729","2729"
"273099","0.1182636022567749","0.1182636022567749","0.1182636022567749","2730","2730","2730"
"273199","0.12352295964956284","0.12352295964956284","0.12352295964956284","2731","2731","2731"
"273299","0.1171187087893486","0.1171187087893486","0.1171187087893486","2732","2732","2732"
"273399","0.12061747163534164","0.12061747163534164","0.12061747163534164","2733","2733","2733"
"273499","0.11849772930145264","0.11849772930145264","0.11849772930145264","2734","2734","2734"
"273599","0.1231723204255104","0.1231723204255104","0.1231723204255104","2735","2735","2735"
"273699","0.1217174157500267","0.1217174157500267","0.1217174157500267","2736","2736","2736"
"273799","0.12091381847858429","0.12091381847858429","0.12091381847858429","2737","2737","2737"
"273899","0.11983013898134232","0.11983013898134232","0.11983013898134232","2738","2738","2738"
"273999","0.12352319061756134","0.12352319061756134","0.12352319061756134","2739","2739","2739"
"274099","0.11434617638587952","0.11434617638587952","0.11434617638587952","2740","2740","2740"
"274199","0.11978113651275635","0.11978113651275635","0.11978113651275635","2741","2741","2741"
"274299","0.11997997015714645","0.11997997015714645","0.11997997015714645","2742","2742","2742"
"274399","0.12308931350708008","0.12308931350708008","0.12308931350708008","2743","2743","2743"
"274499","0.12133430689573288","0.12133430689573288","0.12133430689573288","2744","2744","2744"
"274599","0.12630799412727356","0.12630799412727356","0.12630799412727356","2745","2745","2745"
"274699","0.11535053700208664","0.11535053700208664","0.11535053700208664","2746","2746","2746"
"274799","0.11754881590604782","0.11754881590604782","0.11754881590604782","2747","2747","2747"
"274899","0.1299126297235489","0.1299126297235489","0.1299126297235489","2748","2748","2748"
"274999","0.12657392024993896","0.12657392024993896","0.12657392024993896","2749","2749","2749"
"275099","0.11990822851657867","0.11990822851657867","0.11990822851657867","2750","2750","2750"
"275199","0.12247080355882645","0.12247080355882645","0.12247080355882645","2751","2751","2751"
"275299","0.12107633054256439","0.12107633054256439","0.12107633054256439","2752","2752","2752"
"275399","0.11735354363918304","0.11735354363918304","0.11735354363918304","2753","2753","2753"
"275499","0.11782095581293106","0.11782095581293106","0.11782095581293106","2754","2754","2754"
"275599","0.1205904558300972","0.1205904558300972","0.1205904558300972","2755","2755","2755"
"275699","0.1225610300898552","0.1225610300898552","0.1225610300898552","2756","2756","2756"
"275799","0.12213072180747986","0.12213072180747986","0.12213072180747986","2757","2757","2757"
"275899","0.1215147078037262","0.1215147078037262","0.1215147078037262","2758","2758","2758"
"275999","0.11754557490348816","0.11754557490348816","0.11754557490348816","2759","2759","2759"
"276099","0.11782170832157135","0.11782170832157135","0.11782170832157135","2760","2760","2760"
"276199","0.11812810599803925","0.11812810599803925","0.11812810599803925","2761","2761","2761"
"276299","0.12032728642225266","0.12032728642225266","0.12032728642225266","2762","2762","2762"
"276399","0.12016966193914413","0.12016966193914413","0.12016966193914413","2763","2763","2763"
"276499","0.11501596868038177","0.11501596868038177","0.11501596868038177","2764","2764","2764"
"276599","0.1211576983332634","0.1211576983332634","0.1211576983332634","2765","2765","2765"
"276699","0.12055321037769318","0.12055321037769318","0.12055321037769318","2766","2766","2766"
"276799","0.11839207261800766","0.11839207261800766","0.11839207261800766","2767","2767","2767"
"276899","0.11264368891716003","0.11264368891716003","0.11264368891716003","2768","2768","2768"
"276999","0.12060381472110748","0.12060381472110748","0.12060381472110748","2769","2769","2769"
"277099","0.11452677845954895","0.11452677845954895","0.11452677845954895","2770","2770","2770"
"277199","0.11584842950105667","0.11584842950105667","0.11584842950105667","2771","2771","2771"
"277299","0.12431707233190536","0.12431707233190536","0.12431707233190536","2772","2772","2772"
"277399","0.12687568366527557","0.12687568366527557","0.12687568366527557","2773","2773","2773"
"277499","0.11897747963666916","0.11897747963666916","0.11897747963666916","2774","2774","2774"
"277599","0.11666331440210342","0.11666331440210342","0.11666331440210342","2775","2775","2775"
"277699","0.12100298702716827","0.12100298702716827","0.12100298702716827","2776","2776","2776"
"277799","0.1188933253288269","0.1188933253288269","0.1188933253288269","2777","2777","2777"
"277899","0.12240181863307953","0.12240181863307953","0.12240181863307953","2778","2778","2778"
"277999","0.1181705966591835","0.1181705966591835","0.1181705966591835","2779","2779","2779"
"278099","0.12826545536518097","0.12826545536518097","0.12826545536518097","2780","2780","2780"
"278199","0.12075726687908173","0.12075726687908173","0.12075726687908173","2781","2781","2781"
"278299","0.11831174045801163","0.11831174045801163","0.11831174045801163","2782","2782","2782"
"278399","0.12096615880727768","0.12096615880727768","0.12096615880727768","2783","2783","2783"
"278499","0.11764891445636749","0.11764891445636749","0.11764891445636749","2784","2784","2784"
"278599","0.12242256104946136","0.12242256104946136","0.12242256104946136","2785","2785","2785"
"278699","0.1254127472639084","0.1254127472639084","0.1254127472639084","2786","2786","2786"
"278799","0.11659742146730423","0.11659742146730423","0.11659742146730423","2787","2787","2787"
"278899","0.1274881809949875","0.1274881809949875","0.1274881809949875","2788","2788","2788"
"278999","0.11769382655620575","0.11769382655620575","0.11769382655620575","2789","2789","2789"
"279099","0.12716054916381836","0.12716054916381836","0.12716054916381836","2790","2790","2790"
"279199","0.12058824300765991","0.12058824300765991","0.12058824300765991","2791","2791","2791"
"279299","0.12581996619701385","0.12581996619701385","0.12581996619701385","2792","2792","2792"
"279399","0.11942816525697708","0.11942816525697708","0.11942816525697708","2793","2793","2793"
"279499","0.12916779518127441","0.12916779518127441","0.12916779518127441","2794","2794","2794"
"279599","0.12095288187265396","0.12095288187265396","0.12095288187265396","2795","2795","2795"
"279699","0.12403210252523422","0.12403210252523422","0.12403210252523422","2796","2796","2796"
"279799","0.12178514152765274","0.12178514152765274","0.12178514152765274","2797","2797","2797"
"279899","0.11998391896486282","0.11998391896486282","0.11998391896486282","2798","2798","2798"
"279999","0.1171301007270813","0.1171301007270813","0.1171301007270813","2799","2799","2799"
"280099","0.1075628325343132","0.1075628325343132","0.1075628325343132","2800","2800","2800"
"280199","0.12523843348026276","0.12523843348026276","0.12523843348026276","2801","2801","2801"
"280299","0.11957933008670807","0.11957933008670807","0.11957933008670807","2802","2802","2802"
"280399","0.11923836916685104","0.11923836916685104","0.11923836916685104","2803","2803","2803"
"280499","0.12237045913934708","0.12237045913934708","0.12237045913934708","2804","2804","2804"
"280599","0.11995860934257507","0.11995860934257507","0.11995860934257507","2805","2805","2805"
"280699","0.11813847720623016","0.11813847720623016","0.11813847720623016","2806","2806","2806"
"280799","0.12009426951408386","0.12009426951408386","0.12009426951408386","2807","2807","2807"
"280899","0.11910378932952881","0.11910378932952881","0.11910378932952881","2808","2808","2808"
"280999","0.12162277847528458","0.12162277847528458","0.12162277847528458","2809","2809","2809"
"281099","0.11249568313360214","0.11249568313360214","0.11249568313360214","2810","2810","2810"
"281199","0.12650495767593384","0.12650495767593384","0.12650495767593384","2811","2811","2811"
"281299","0.12156893312931061","0.12156893312931061","0.12156893312931061","2812","2812","2812"
"281399","0.13132020831108093","0.13132020831108093","0.13132020831108093","2813","2813","2813"
"281499","0.12277303636074066","0.12277303636074066","0.12277303636074066","2814","2814","2814"
"281599","0.11999990046024323","0.11999990046024323","0.11999990046024323","2815","2815","2815"
"281699","0.11904704570770264","0.11904704570770264","0.11904704570770264","2816","2816","2816"
"281799","0.11898055672645569","0.11898055672645569","0.11898055672645569","2817","2817","2817"
"281899","0.12405305355787277","0.12405305355787277","0.12405305355787277","2818","2818","2818"
"281999","0.12332746386528015","0.12332746386528015","0.12332746386528015","2819","2819","2819"
"282099","0.11910603195428848","0.11910603195428848","0.11910603195428848","2820","2820","2820"
"282199","0.12097985297441483","0.12097985297441483","0.12097985297441483","2821","2821","2821"
"282299","0.12382600456476212","0.12382600456476212","0.12382600456476212","2822","2822","2822"
"282399","0.12590543925762177","0.12590543925762177","0.12590543925762177","2823","2823","2823"
"282499","0.1214885339140892","0.1214885339140892","0.1214885339140892","2824","2824","2824"
"282599","0.12080743908882141","0.12080743908882141","0.12080743908882141","2825","2825","2825"
"282699","0.12357986718416214","0.12357986718416214","0.12357986718416214","2826","2826","2826"
"282799","0.12048117071390152","0.12048117071390152","0.12048117071390152","2827","2827","2827"
"282899","0.12045769393444061","0.12045769393444061","0.12045769393444061","2828","2828","2828"
"282999","0.12587016820907593","0.12587016820907593","0.12587016820907593","2829","2829","2829"
"283099","0.12893398106098175","0.12893398106098175","0.12893398106098175","2830","2830","2830"
"283199","0.12574797868728638","0.12574797868728638","0.12574797868728638","2831","2831","2831"
"283299","0.1206081360578537","0.1206081360578537","0.1206081360578537","2832","2832","2832"
"283399","0.12121506780385971","0.12121506780385971","0.12121506780385971","2833","2833","2833"
"283499","0.12166830897331238","0.12166830897331238","0.12166830897331238","2834","2834","2834"
"283599","0.1211201399564743","0.1211201399564743","0.1211201399564743","2835","2835","2835"
"283699","0.11697707325220108","0.11697707325220108","0.11697707325220108","2836","2836","2836"
"283799","0.12222886085510254","0.12222886085510254","0.12222886085510254","2837","2837","2837"
"283899","0.12111015617847443","0.12111015617847443","0.12111015617847443","2838","2838","2838"
"283999","0.11614281684160233","0.11614281684160233","0.11614281684160233","2839","2839","2839"
"284099","0.11742988973855972","0.11742988973855972","0.11742988973855972","2840","2840","2840"
"284199","0.12339998781681061","0.12339998781681061","0.12339998781681061","2841","2841","2841"
"284299","0.11975359916687012","0.11975359916687012","0.11975359916687012","2842","2842","2842"
"284399","0.12062372267246246","0.12062372267246246","0.12062372267246246","2843","2843","2843"
"284499","0.12332570552825928","0.12332570552825928","0.12332570552825928","2844","2844","2844"
"284599","0.11510200798511505","0.11510200798511505","0.11510200798511505","2845","2845","2845"
"284699","0.12521518766880035","0.12521518766880035","0.12521518766880035","2846","2846","2846"
"284799","0.12602375447750092","0.12602375447750092","0.12602375447750092","2847","2847","2847"
"284899","0.11920811235904694","0.11920811235904694","0.11920811235904694","2848","2848","2848"
"284999","0.1257072389125824","0.1257072389125824","0.1257072389125824","2849","2849","2849"
"285099","0.11910789459943771","0.11910789459943771","0.11910789459943771","2850","2850","2850"
"285199","0.12391620129346848","0.12391620129346848","0.12391620129346848","2851","2851","2851"
"285299","0.11796558648347855","0.11796558648347855","0.11796558648347855","2852","2852","2852"
"285399","0.12420491874217987","0.12420491874217987","0.12420491874217987","2853","2853","2853"
"285499","0.11808931082487106","0.11808931082487106","0.11808931082487106","2854","2854","2854"
"285599","0.11275038123130798","0.11275038123130798","0.11275038123130798","2855","2855","2855"
"285699","0.11815142631530762","0.11815142631530762","0.11815142631530762","2856","2856","2856"
"285799","0.12059340626001358","0.12059340626001358","0.12059340626001358","2857","2857","2857"
"285899","0.1167697012424469","0.1167697012424469","0.1167697012424469","2858","2858","2858"
"285999","0.11889465153217316","0.11889465153217316","0.11889465153217316","2859","2859","2859"
"286099","0.12083618342876434","0.12083618342876434","0.12083618342876434","2860","2860","2860"
"286199","0.12210282683372498","0.12210282683372498","0.12210282683372498","2861","2861","2861"
"286299","0.11878293007612228","0.11878293007612228","0.11878293007612228","2862","2862","2862"
"286399","0.12494000047445297","0.12494000047445297","0.12494000047445297","2863","2863","2863"
"286499","0.12414339929819107","0.12414339929819107","0.12414339929819107","2864","2864","2864"
"286599","0.12406662851572037","0.12406662851572037","0.12406662851572037","2865","2865","2865"
"286699","0.12260215729475021","0.12260215729475021","0.12260215729475021","2866","2866","2866"
"286799","0.11993943899869919","0.11993943899869919","0.11993943899869919","2867","2867","2867"
"286899","0.11875229328870773","0.11875229328870773","0.11875229328870773","2868","2868","2868"
"286999","0.12118738144636154","0.12118738144636154","0.12118738144636154","2869","2869","2869"
"287099","0.1234799474477768","0.1234799474477768","0.1234799474477768","2870","2870","2870"
"287199","0.117095947265625","0.117095947265625","0.117095947265625","2871","2871","2871"
"287299","0.1173473373055458","0.1173473373055458","0.1173473373055458","2872","2872","2872"
"287399","0.11555227637290955","0.11555227637290955","0.11555227637290955","2873","2873","2873"
"287499","0.12058646231889725","0.12058646231889725","0.12058646231889725","2874","2874","2874"
"287599","0.11582547426223755","0.11582547426223755","0.11582547426223755","2875","2875","2875"
"287699","0.12743833661079407","0.12743833661079407","0.12743833661079407","2876","2876","2876"
"287799","0.1205521896481514","0.1205521896481514","0.1205521896481514","2877","2877","2877"
"287899","0.11634517461061478","0.11634517461061478","0.11634517461061478","2878","2878","2878"
"287999","0.115256167948246","0.115256167948246","0.115256167948246","2879","2879","2879"
"288099","0.12359728664159775","0.12359728664159775","0.12359728664159775","2880","2880","2880"
"288199","0.12602542340755463","0.12602542340755463","0.12602542340755463","2881","2881","2881"
"288299","0.11496621370315552","0.11496621370315552","0.11496621370315552","2882","2882","2882"
"288399","0.11755158007144928","0.11755158007144928","0.11755158007144928","2883","2883","2883"
"288499","0.11854749917984009","0.11854749917984009","0.11854749917984009","2884","2884","2884"
"288599","0.11712929606437683","0.11712929606437683","0.11712929606437683","2885","2885","2885"
"288699","0.12025109678506851","0.12025109678506851","0.12025109678506851","2886","2886","2886"
"288799","0.12379088997840881","0.12379088997840881","0.12379088997840881","2887","2887","2887"
"288899","0.11821954697370529","0.11821954697370529","0.11821954697370529","2888","2888","2888"
"288999","0.1193816065788269","0.1193816065788269","0.1193816065788269","2889","2889","2889"
"289099","0.12073533236980438","0.12073533236980438","0.12073533236980438","2890","2890","2890"
"289199","0.11495649069547653","0.11495649069547653","0.11495649069547653","2891","2891","2891"
"289299","0.11539629101753235","0.11539629101753235","0.11539629101753235","2892","2892","2892"
"289399","0.11671210080385208","0.11671210080385208","0.11671210080385208","2893","2893","2893"
"289499","0.1214328333735466","0.1214328333735466","0.1214328333735466","2894","2894","2894"
"289599","0.1205989345908165","0.1205989345908165","0.1205989345908165","2895","2895","2895"
"289699","0.12240532040596008","0.12240532040596008","0.12240532040596008","2896","2896","2896"
"289799","0.11691582202911377","0.11691582202911377","0.11691582202911377","2897","2897","2897"
"289899","0.11640483140945435","0.11640483140945435","0.11640483140945435","2898","2898","2898"
"289999","0.1193748414516449","0.1193748414516449","0.1193748414516449","2899","2899","2899"
"290099","0.11774028837680817","0.11774028837680817","0.11774028837680817","2900","2900","2900"
"290199","0.11946246773004532","0.11946246773004532","0.11946246773004532","2901","2901","2901"
"290299","0.12078671157360077","0.12078671157360077","0.12078671157360077","2902","2902","2902"
"290399","0.11654343456029892","0.11654343456029892","0.11654343456029892","2903","2903","2903"
"290499","0.12259919941425323","0.12259919941425323","0.12259919941425323","2904","2904","2904"
"290599","0.1171402856707573","0.1171402856707573","0.1171402856707573","2905","2905","2905"
"290699","0.12399879842996597","0.12399879842996597","0.12399879842996597","2906","2906","2906"
"290799","0.11590219289064407","0.11590219289064407","0.11590219289064407","2907","2907","2907"
"290899","0.12259287387132645","0.12259287387132645","0.12259287387132645","2908","2908","2908"
"290999","0.12304361909627914","0.12304361909627914","0.12304361909627914","2909","2909","2909"
"291099","0.11775010824203491","0.11775010824203491","0.11775010824203491","2910","2910","2910"
"291199","0.12154427915811539","0.12154427915811539","0.12154427915811539","2911","2911","2911"
"291299","0.11872979998588562","0.11872979998588562","0.11872979998588562","2912","2912","2912"
"291399","0.12307058274745941","0.12307058274745941","0.12307058274745941","2913","2913","2913"
"291499","0.11863746494054794","0.11863746494054794","0.11863746494054794","2914","2914","2914"
"291599","0.13037267327308655","0.13037267327308655","0.13037267327308655","2915","2915","2915"
"291699","0.11653052270412445","0.11653052270412445","0.11653052270412445","2916","2916","2916"
"291799","0.1265944540500641","0.1265944540500641","0.1265944540500641","2917","2917","2917"
"291899","0.12407287955284119","0.12407287955284119","0.12407287955284119","2918","2918","2918"
"291999","0.122083380818367","0.122083380818367","0.122083380818367","2919","2919","2919"
"292099","0.11623752862215042","0.11623752862215042","0.11623752862215042","2920","2920","2920"
"292199","0.11543377488851547","0.11543377488851547","0.11543377488851547","2921","2921","2921"
"292299","0.12688399851322174","0.12688399851322174","0.12688399851322174","2922","2922","2922"
"292399","0.12393442541360855","0.12393442541360855","0.12393442541360855","2923","2923","2923"
"292499","0.120038703083992","0.120038703083992","0.120038703083992","2924","2924","2924"
"292599","0.1228417158126831","0.1228417158126831","0.1228417158126831","2925","2925","2925"
"292699","0.12007439136505127","0.12007439136505127","0.12007439136505127","2926","2926","2926"
"292799","0.11804631352424622","0.11804631352424622","0.11804631352424622","2927","2927","2927"
"292899","0.12270757555961609","0.12270757555961609","0.12270757555961609","2928","2928","2928"
"292999","0.12847599387168884","0.12847599387168884","0.12847599387168884","2929","2929","2929"
"293099","0.12465608865022659","0.12465608865022659","0.12465608865022659","2930","2930","2930"
"293199","0.11356843262910843","0.11356843262910843","0.11356843262910843","2931","2931","2931"
"293299","0.12296812236309052","0.12296812236309052","0.12296812236309052","2932","2932","2932"
"293399","0.1191655769944191","0.1191655769944191","0.1191655769944191","2933","2933","2933"
"293499","0.12486011534929276","0.12486011534929276","0.12486011534929276","2934","2934","2934"
"293599","0.11536702513694763","0.11536702513694763","0.11536702513694763","2935","2935","2935"
"293699","0.11981271207332611","0.11981271207332611","0.11981271207332611","2936","2936","2936"
"293799","0.1233145073056221","0.1233145073056221","0.1233145073056221","2937","2937","2937"
"293899","0.1238112673163414","0.1238112673163414","0.1238112673163414","2938","2938","2938"
"293999","0.11826928704977036","0.11826928704977036","0.11826928704977036","2939","2939","2939"
"294099","0.12280553579330444","0.12280553579330444","0.12280553579330444","2940","2940","2940"
"294199","0.12090758234262466","0.12090758234262466","0.12090758234262466","2941","2941","2941"
"294299","0.1234418973326683","0.1234418973326683","0.1234418973326683","2942","2942","2942"
"294399","0.11916788667440414","0.11916788667440414","0.11916788667440414","2943","2943","2943"
"294499","0.11891275644302368","0.11891275644302368","0.11891275644302368","2944","2944","2944"
"294599","0.12148702144622803","0.12148702144622803","0.12148702144622803","2945","2945","2945"
"294699","0.11756497621536255","0.11756497621536255","0.11756497621536255","2946","2946","2946"
"294799","0.12083978205919266","0.12083978205919266","0.12083978205919266","2947","2947","2947"
"294899","0.12035506218671799","0.12035506218671799","0.12035506218671799","2948","2948","2948"
"294999","0.12011062353849411","0.12011062353849411","0.12011062353849411","2949","2949","2949"
"295099","0.11780115962028503","0.11780115962028503","0.11780115962028503","2950","2950","2950"
"295199","0.12021060287952423","0.12021060287952423","0.12021060287952423","2951","2951","2951"
"295299","0.12021445482969284","0.12021445482969284","0.12021445482969284","2952","2952","2952"
"295399","0.11701460927724838","0.11701460927724838","0.11701460927724838","2953","2953","2953"
"295499","0.12523016333580017","0.12523016333580017","0.12523016333580017","2954","2954","2954"
"295599","0.1257975846529007","0.1257975846529007","0.1257975846529007","2955","2955","2955"
"295699","0.12403905391693115","0.12403905391693115","0.12403905391693115","2956","2956","2956"
"295799","0.12073605507612228","0.12073605507612228","0.12073605507612228","2957","2957","2957"
"295899","0.12891709804534912","0.12891709804534912","0.12891709804534912","2958","2958","2958"
"295999","0.12400607019662857","0.12400607019662857","0.12400607019662857","2959","2959","2959"
"296099","0.122179314494133","0.122179314494133","0.122179314494133","2960","2960","2960"
"296199","0.1149589791893959","0.1149589791893959","0.1149589791893959","2961","2961","2961"
"296299","0.1198686733841896","0.1198686733841896","0.1198686733841896","2962","2962","2962"
"296399","0.11755446344614029","0.11755446344614029","0.11755446344614029","2963","2963","2963"
"296499","0.1162695661187172","0.1162695661187172","0.1162695661187172","2964","2964","2964"
"296599","0.12138451635837555","0.12138451635837555","0.12138451635837555","2965","2965","2965"
"296699","0.1154523715376854","0.1154523715376854","0.1154523715376854","2966","2966","2966"
"296799","0.12008590251207352","0.12008590251207352","0.12008590251207352","2967","2967","2967"
"296899","0.1218419224023819","0.1218419224023819","0.1218419224023819","2968","2968","2968"
"296999","0.12495258450508118","0.12495258450508118","0.12495258450508118","2969","2969","2969"
"297099","0.11828989535570145","0.11828989535570145","0.11828989535570145","2970","2970","2970"
"297199","0.1204739660024643","0.1204739660024643","0.1204739660024643","2971","2971","2971"
"297299","0.11966055631637573","0.11966055631637573","0.11966055631637573","2972","2972","2972"
"297399","0.12183262407779694","0.12183262407779694","0.12183262407779694","2973","2973","2973"
"297499","0.12096907943487167","0.12096907943487167","0.12096907943487167","2974","2974","2974"
"297599","0.11808229982852936","0.11808229982852936","0.11808229982852936","2975","2975","2975"
"297699","0.12314797192811966","0.12314797192811966","0.12314797192811966","2976","2976","2976"
"297799","0.12119892239570618","0.12119892239570618","0.12119892239570618","2977","2977","2977"
"297899","0.1182212308049202","0.1182212308049202","0.1182212308049202","2978","2978","2978"
"297999","0.11964713037014008","0.11964713037014008","0.11964713037014008","2979","2979","2979"
"298099","0.11619918048381805","0.11619918048381805","0.11619918048381805","2980","2980","2980"
"298199","0.12683513760566711","0.12683513760566711","0.12683513760566711","2981","2981","2981"
"298299","0.1274738609790802","0.1274738609790802","0.1274738609790802","2982","2982","2982"
"298399","0.1183367595076561","0.1183367595076561","0.1183367595076561","2983","2983","2983"
"298499","0.11849480867385864","0.11849480867385864","0.11849480867385864","2984","2984","2984"
"298599","0.12365205585956573","0.12365205585956573","0.12365205585956573","2985","2985","2985"
"298699","0.11937921494245529","0.11937921494245529","0.11937921494245529","2986","2986","2986"
"298799","0.12123703956604004","0.12123703956604004","0.12123703956604004","2987","2987","2987"
"298899","0.12363797426223755","0.12363797426223755","0.12363797426223755","2988","2988","2988"
"298999","0.12139329314231873","0.12139329314231873","0.12139329314231873","2989","2989","2989"
"299099","0.11900854855775833","0.11900854855775833","0.11900854855775833","2990","2990","2990"
"299199","0.12215948849916458","0.12215948849916458","0.12215948849916458","2991","2991","2991"
"299299","0.12313590943813324","0.12313590943813324","0.12313590943813324","2992","2992","2992"
"299399","0.12316350638866425","0.12316350638866425","0.12316350638866425","2993","2993","2993"
"299499","0.1162717416882515","0.1162717416882515","0.1162717416882515","2994","2994","2994"
"299599","0.13096818327903748","0.13096818327903748","0.13096818327903748","2995","2995","2995"
"299699","0.1240551695227623","0.1240551695227623","0.1240551695227623","2996","2996","2996"
"299799","0.12809179723262787","0.12809179723262787","0.12809179723262787","2997","2997","2997"
"299899","0.12053032219409943","0.12053032219409943","0.12053032219409943","2998","2998","2998"
"299999","0.11928030848503113","0.11928030848503113","0.11928030848503113","2999","2999","2999"
"300099","0.12755286693572998","0.12755286693572998","0.12755286693572998","3000","3000","3000"
"300199","0.12053503841161728","0.12053503841161728","0.12053503841161728","3001","3001","3001"
"300299","0.11874168366193771","0.11874168366193771","0.11874168366193771","3002","3002","3002"
