"trainer/global_step","causal_mid - train_loss","causal_mid - train_loss__MIN","causal_mid - train_loss__MAX","causal_mid - _step","causal_mid - _step__MIN","causal_mid - _step__MAX"
"238699","0.12631233036518097","0.12631233036518097","0.12631233036518097","2386","2386","2386"
"238799","0.12740443646907806","0.12740443646907806","0.12740443646907806","2387","2387","2387"
"238899","0.12873907387256622","0.12873907387256622","0.12873907387256622","2388","2388","2388"
"238999","0.12941618263721466","0.12941618263721466","0.12941618263721466","2389","2389","2389"
"239099","0.1344994157552719","0.1344994157552719","0.1344994157552719","2390","2390","2390"
"239199","0.14078111946582794","0.14078111946582794","0.14078111946582794","2391","2391","2391"
"239299","0.13072113692760468","0.13072113692760468","0.13072113692760468","2392","2392","2392"
"239399","0.1257743388414383","0.1257743388414383","0.1257743388414383","2393","2393","2393"
"239499","0.12494567781686783","0.12494567781686783","0.12494567781686783","2394","2394","2394"
"239599","0.125923752784729","0.125923752784729","0.125923752784729","2395","2395","2395"
"239699","0.12329987436532974","0.12329987436532974","0.12329987436532974","2396","2396","2396"
"239799","0.13539241254329681","0.13539241254329681","0.13539241254329681","2397","2397","2397"
"239899","0.12851957976818085","0.12851957976818085","0.12851957976818085","2398","2398","2398"
"239999","0.13402734696865082","0.13402734696865082","0.13402734696865082","2399","2399","2399"
"240099","0.13165046274662018","0.13165046274662018","0.13165046274662018","2400","2400","2400"
"240199","0.12864534556865692","0.12864534556865692","0.12864534556865692","2401","2401","2401"
"240299","0.13569022715091705","0.13569022715091705","0.13569022715091705","2402","2402","2402"
"240399","0.12998045980930328","0.12998045980930328","0.12998045980930328","2403","2403","2403"
"240499","0.1297181099653244","0.1297181099653244","0.1297181099653244","2404","2404","2404"
"240599","0.13945622742176056","0.13945622742176056","0.13945622742176056","2405","2405","2405"
"240699","0.13062293827533722","0.13062293827533722","0.13062293827533722","2406","2406","2406"
"240799","0.13806194067001343","0.13806194067001343","0.13806194067001343","2407","2407","2407"
"240899","0.12633396685123444","0.12633396685123444","0.12633396685123444","2408","2408","2408"
"240999","0.1320193111896515","0.1320193111896515","0.1320193111896515","2409","2409","2409"
"241099","0.13302752375602722","0.13302752375602722","0.13302752375602722","2410","2410","2410"
"241199","0.1291957050561905","0.1291957050561905","0.1291957050561905","2411","2411","2411"
"241299","0.12634587287902832","0.12634587287902832","0.12634587287902832","2412","2412","2412"
"241399","0.1309185028076172","0.1309185028076172","0.1309185028076172","2413","2413","2413"
"241499","0.1350780576467514","0.1350780576467514","0.1350780576467514","2414","2414","2414"
"241599","0.1317056119441986","0.1317056119441986","0.1317056119441986","2415","2415","2415"
"241699","0.1317812204360962","0.1317812204360962","0.1317812204360962","2416","2416","2416"
"241799","0.12766945362091064","0.12766945362091064","0.12766945362091064","2417","2417","2417"
"241899","0.12007879465818405","0.12007879465818405","0.12007879465818405","2418","2418","2418"
"241999","0.133452370762825","0.133452370762825","0.133452370762825","2419","2419","2419"
"242099","0.1379203051328659","0.1379203051328659","0.1379203051328659","2420","2420","2420"
"242199","0.12531116604804993","0.12531116604804993","0.12531116604804993","2421","2421","2421"
"242299","0.12572968006134033","0.12572968006134033","0.12572968006134033","2422","2422","2422"
"242399","0.12943601608276367","0.12943601608276367","0.12943601608276367","2423","2423","2423"
"242499","0.13112320005893707","0.13112320005893707","0.13112320005893707","2424","2424","2424"
"242599","0.1362665444612503","0.1362665444612503","0.1362665444612503","2425","2425","2425"
"242699","0.13650967180728912","0.13650967180728912","0.13650967180728912","2426","2426","2426"
"242799","0.1253705620765686","0.1253705620765686","0.1253705620765686","2427","2427","2427"
"242899","0.1322392225265503","0.1322392225265503","0.1322392225265503","2428","2428","2428"
"242999","0.13284046947956085","0.13284046947956085","0.13284046947956085","2429","2429","2429"
"243099","0.13074025511741638","0.13074025511741638","0.13074025511741638","2430","2430","2430"
"243199","0.1301269829273224","0.1301269829273224","0.1301269829273224","2431","2431","2431"
"243299","0.12665577232837677","0.12665577232837677","0.12665577232837677","2432","2432","2432"
"243399","0.1294829100370407","0.1294829100370407","0.1294829100370407","2433","2433","2433"
"243499","0.13422924280166626","0.13422924280166626","0.13422924280166626","2434","2434","2434"
"243599","0.12447606027126312","0.12447606027126312","0.12447606027126312","2435","2435","2435"
"243699","0.13281965255737305","0.13281965255737305","0.13281965255737305","2436","2436","2436"
"243799","0.13048380613327026","0.13048380613327026","0.13048380613327026","2437","2437","2437"
"243899","0.13141541182994843","0.13141541182994843","0.13141541182994843","2438","2438","2438"
"243999","0.13352873921394348","0.13352873921394348","0.13352873921394348","2439","2439","2439"
"244099","0.13103091716766357","0.13103091716766357","0.13103091716766357","2440","2440","2440"
"244199","0.13325706124305725","0.13325706124305725","0.13325706124305725","2441","2441","2441"
"244299","0.13459938764572144","0.13459938764572144","0.13459938764572144","2442","2442","2442"
"244399","0.12929673492908478","0.12929673492908478","0.12929673492908478","2443","2443","2443"
"244499","0.12437140941619873","0.12437140941619873","0.12437140941619873","2444","2444","2444"
"244599","0.13129481673240662","0.13129481673240662","0.13129481673240662","2445","2445","2445"
"244699","0.12314463406801224","0.12314463406801224","0.12314463406801224","2446","2446","2446"
"244799","0.12375141680240631","0.12375141680240631","0.12375141680240631","2447","2447","2447"
"244899","0.14545845985412598","0.14545845985412598","0.14545845985412598","2448","2448","2448"
"244999","0.13365806639194489","0.13365806639194489","0.13365806639194489","2449","2449","2449"
"245099","0.13435222208499908","0.13435222208499908","0.13435222208499908","2450","2450","2450"
"245199","0.12955242395401","0.12955242395401","0.12955242395401","2451","2451","2451"
"245299","0.13089293241500854","0.13089293241500854","0.13089293241500854","2452","2452","2452"
"245399","0.13316170871257782","0.13316170871257782","0.13316170871257782","2453","2453","2453"
"245499","0.13599884510040283","0.13599884510040283","0.13599884510040283","2454","2454","2454"
"245599","0.13101822137832642","0.13101822137832642","0.13101822137832642","2455","2455","2455"
"245699","0.13520143926143646","0.13520143926143646","0.13520143926143646","2456","2456","2456"
"245799","0.13211439549922943","0.13211439549922943","0.13211439549922943","2457","2457","2457"
"245899","0.13296838104724884","0.13296838104724884","0.13296838104724884","2458","2458","2458"
"245999","0.13058698177337646","0.13058698177337646","0.13058698177337646","2459","2459","2459"
"246099","0.13055409491062164","0.13055409491062164","0.13055409491062164","2460","2460","2460"
"246199","0.13286101818084717","0.13286101818084717","0.13286101818084717","2461","2461","2461"
"246299","0.1360635757446289","0.1360635757446289","0.1360635757446289","2462","2462","2462"
"246399","0.12918397784233093","0.12918397784233093","0.12918397784233093","2463","2463","2463"
"246499","0.12655171751976013","0.12655171751976013","0.12655171751976013","2464","2464","2464"
"246599","0.13627922534942627","0.13627922534942627","0.13627922534942627","2465","2465","2465"
"246699","0.12485654652118683","0.12485654652118683","0.12485654652118683","2466","2466","2466"
"246799","0.12937772274017334","0.12937772274017334","0.12937772274017334","2467","2467","2467"
"246899","0.1286488175392151","0.1286488175392151","0.1286488175392151","2468","2468","2468"
"246999","0.13088183104991913","0.13088183104991913","0.13088183104991913","2469","2469","2469"
"247099","0.1312725692987442","0.1312725692987442","0.1312725692987442","2470","2470","2470"
"247199","0.12644565105438232","0.12644565105438232","0.12644565105438232","2471","2471","2471"
"247299","0.13741368055343628","0.13741368055343628","0.13741368055343628","2472","2472","2472"
"247399","0.13534849882125854","0.13534849882125854","0.13534849882125854","2473","2473","2473"
"247499","0.13241836428642273","0.13241836428642273","0.13241836428642273","2474","2474","2474"
"247599","0.12853248417377472","0.12853248417377472","0.12853248417377472","2475","2475","2475"
"247699","0.13016711175441742","0.13016711175441742","0.13016711175441742","2476","2476","2476"
"247799","0.1332017034292221","0.1332017034292221","0.1332017034292221","2477","2477","2477"
"247899","0.1324993371963501","0.1324993371963501","0.1324993371963501","2478","2478","2478"
"247999","0.13033798336982727","0.13033798336982727","0.13033798336982727","2479","2479","2479"
"248099","0.1353721022605896","0.1353721022605896","0.1353721022605896","2480","2480","2480"
"248199","0.13278725743293762","0.13278725743293762","0.13278725743293762","2481","2481","2481"
"248299","0.1298571079969406","0.1298571079969406","0.1298571079969406","2482","2482","2482"
"248399","0.12415330111980438","0.12415330111980438","0.12415330111980438","2483","2483","2483"
"248499","0.12780338525772095","0.12780338525772095","0.12780338525772095","2484","2484","2484"
"248599","0.1286136358976364","0.1286136358976364","0.1286136358976364","2485","2485","2485"
"248699","0.131765216588974","0.131765216588974","0.131765216588974","2486","2486","2486"
"248799","0.13533061742782593","0.13533061742782593","0.13533061742782593","2487","2487","2487"
"248899","0.1272982954978943","0.1272982954978943","0.1272982954978943","2488","2488","2488"
"248999","0.13103333115577698","0.13103333115577698","0.13103333115577698","2489","2489","2489"
"249099","0.12995296716690063","0.12995296716690063","0.12995296716690063","2490","2490","2490"
"249199","0.13433195650577545","0.13433195650577545","0.13433195650577545","2491","2491","2491"
"249299","0.12862159311771393","0.12862159311771393","0.12862159311771393","2492","2492","2492"
"249399","0.13853591680526733","0.13853591680526733","0.13853591680526733","2493","2493","2493"
"249499","0.1359025090932846","0.1359025090932846","0.1359025090932846","2494","2494","2494"
"249599","0.12925805151462555","0.12925805151462555","0.12925805151462555","2495","2495","2495"
"249699","0.1272176206111908","0.1272176206111908","0.1272176206111908","2496","2496","2496"
"249799","0.13827189803123474","0.13827189803123474","0.13827189803123474","2497","2497","2497"
"249899","0.1230674684047699","0.1230674684047699","0.1230674684047699","2498","2498","2498"
"249999","0.12277000397443771","0.12277000397443771","0.12277000397443771","2499","2499","2499"
"250099","0.12476567924022675","0.12476567924022675","0.12476567924022675","2500","2500","2500"
"250199","0.13026703894138336","0.13026703894138336","0.13026703894138336","2501","2501","2501"
"250299","0.13124269247055054","0.13124269247055054","0.13124269247055054","2502","2502","2502"
"250399","0.13295333087444305","0.13295333087444305","0.13295333087444305","2503","2503","2503"
"250499","0.1344652622938156","0.1344652622938156","0.1344652622938156","2504","2504","2504"
"250599","0.12936654686927795","0.12936654686927795","0.12936654686927795","2505","2505","2505"
"250699","0.13076268136501312","0.13076268136501312","0.13076268136501312","2506","2506","2506"
"250799","0.12955978512763977","0.12955978512763977","0.12955978512763977","2507","2507","2507"
"250899","0.13520605862140656","0.13520605862140656","0.13520605862140656","2508","2508","2508"
"250999","0.13332043588161469","0.13332043588161469","0.13332043588161469","2509","2509","2509"
"251099","0.1296084076166153","0.1296084076166153","0.1296084076166153","2510","2510","2510"
"251199","0.1276138722896576","0.1276138722896576","0.1276138722896576","2511","2511","2511"
"251299","0.12640681862831116","0.12640681862831116","0.12640681862831116","2512","2512","2512"
"251399","0.12973183393478394","0.12973183393478394","0.12973183393478394","2513","2513","2513"
"251499","0.13014550507068634","0.13014550507068634","0.13014550507068634","2514","2514","2514"
"251599","0.13052259385585785","0.13052259385585785","0.13052259385585785","2515","2515","2515"
"251699","0.13371676206588745","0.13371676206588745","0.13371676206588745","2516","2516","2516"
"251799","0.13209889829158783","0.13209889829158783","0.13209889829158783","2517","2517","2517"
"251899","0.1268301010131836","0.1268301010131836","0.1268301010131836","2518","2518","2518"
"251999","0.12861275672912598","0.12861275672912598","0.12861275672912598","2519","2519","2519"
"252099","0.1331428587436676","0.1331428587436676","0.1331428587436676","2520","2520","2520"
"252199","0.1270957887172699","0.1270957887172699","0.1270957887172699","2521","2521","2521"
"252299","0.12661249935626984","0.12661249935626984","0.12661249935626984","2522","2522","2522"
"252399","0.13034765422344208","0.13034765422344208","0.13034765422344208","2523","2523","2523"
"252499","0.12627345323562622","0.12627345323562622","0.12627345323562622","2524","2524","2524"
"252599","0.13110099732875824","0.13110099732875824","0.13110099732875824","2525","2525","2525"
"252699","0.13421979546546936","0.13421979546546936","0.13421979546546936","2526","2526","2526"
"252799","0.13361722230911255","0.13361722230911255","0.13361722230911255","2527","2527","2527"
"252899","0.13432826101779938","0.13432826101779938","0.13432826101779938","2528","2528","2528"
"252999","0.13023781776428223","0.13023781776428223","0.13023781776428223","2529","2529","2529"
"253099","0.13109493255615234","0.13109493255615234","0.13109493255615234","2530","2530","2530"
"253199","0.12958073616027832","0.12958073616027832","0.12958073616027832","2531","2531","2531"
"253299","0.13415203988552094","0.13415203988552094","0.13415203988552094","2532","2532","2532"
"253399","0.12827689945697784","0.12827689945697784","0.12827689945697784","2533","2533","2533"
"253499","0.13039381802082062","0.13039381802082062","0.13039381802082062","2534","2534","2534"
"253599","0.13193146884441376","0.13193146884441376","0.13193146884441376","2535","2535","2535"
"253699","0.1325143575668335","0.1325143575668335","0.1325143575668335","2536","2536","2536"
"253799","0.13158144056797028","0.13158144056797028","0.13158144056797028","2537","2537","2537"
"253899","0.1273098737001419","0.1273098737001419","0.1273098737001419","2538","2538","2538"
"253999","0.12731461226940155","0.12731461226940155","0.12731461226940155","2539","2539","2539"
"254099","0.1320585161447525","0.1320585161447525","0.1320585161447525","2540","2540","2540"
"254199","0.13349126279354095","0.13349126279354095","0.13349126279354095","2541","2541","2541"
"254299","0.1296926736831665","0.1296926736831665","0.1296926736831665","2542","2542","2542"
"254399","0.1292857974767685","0.1292857974767685","0.1292857974767685","2543","2543","2543"
"254499","0.13126465678215027","0.13126465678215027","0.13126465678215027","2544","2544","2544"
"254599","0.12971653044223785","0.12971653044223785","0.12971653044223785","2545","2545","2545"
"254699","0.1316893845796585","0.1316893845796585","0.1316893845796585","2546","2546","2546"
"254799","0.13272692263126373","0.13272692263126373","0.13272692263126373","2547","2547","2547"
"254899","0.12205688655376434","0.12205688655376434","0.12205688655376434","2548","2548","2548"
"254999","0.12697958946228027","0.12697958946228027","0.12697958946228027","2549","2549","2549"
"255099","0.1264505684375763","0.1264505684375763","0.1264505684375763","2550","2550","2550"
"255199","0.13132581114768982","0.13132581114768982","0.13132581114768982","2551","2551","2551"
"255299","0.1307535469532013","0.1307535469532013","0.1307535469532013","2552","2552","2552"
"255399","0.13030479848384857","0.13030479848384857","0.13030479848384857","2553","2553","2553"
"255499","0.12881925702095032","0.12881925702095032","0.12881925702095032","2554","2554","2554"
"255599","0.12919846177101135","0.12919846177101135","0.12919846177101135","2555","2555","2555"
"255699","0.12845948338508606","0.12845948338508606","0.12845948338508606","2556","2556","2556"
"255799","0.13010583817958832","0.13010583817958832","0.13010583817958832","2557","2557","2557"
"255899","0.1337605118751526","0.1337605118751526","0.1337605118751526","2558","2558","2558"
"255999","0.12729687988758087","0.12729687988758087","0.12729687988758087","2559","2559","2559"
"256099","0.12724120914936066","0.12724120914936066","0.12724120914936066","2560","2560","2560"
"256199","0.13435880839824677","0.13435880839824677","0.13435880839824677","2561","2561","2561"
"256299","0.12888677418231964","0.12888677418231964","0.12888677418231964","2562","2562","2562"
"256399","0.12859609723091125","0.12859609723091125","0.12859609723091125","2563","2563","2563"
"256499","0.13127145171165466","0.13127145171165466","0.13127145171165466","2564","2564","2564"
"256599","0.12824751436710358","0.12824751436710358","0.12824751436710358","2565","2565","2565"
"256699","0.12765644490718842","0.12765644490718842","0.12765644490718842","2566","2566","2566"
"256799","0.13321146368980408","0.13321146368980408","0.13321146368980408","2567","2567","2567"
"256899","0.12764687836170197","0.12764687836170197","0.12764687836170197","2568","2568","2568"
"256999","0.13479365408420563","0.13479365408420563","0.13479365408420563","2569","2569","2569"
"257099","0.13066747784614563","0.13066747784614563","0.13066747784614563","2570","2570","2570"
"257199","0.13707473874092102","0.13707473874092102","0.13707473874092102","2571","2571","2571"
"257299","0.13151824474334717","0.13151824474334717","0.13151824474334717","2572","2572","2572"
"257399","0.13432422280311584","0.13432422280311584","0.13432422280311584","2573","2573","2573"
"257499","0.135080486536026","0.135080486536026","0.135080486536026","2574","2574","2574"
"257599","0.1295333057641983","0.1295333057641983","0.1295333057641983","2575","2575","2575"
"257699","0.12968124449253082","0.12968124449253082","0.12968124449253082","2576","2576","2576"
"257799","0.1306592971086502","0.1306592971086502","0.1306592971086502","2577","2577","2577"
"257899","0.12718407809734344","0.12718407809734344","0.12718407809734344","2578","2578","2578"
"257999","0.12922631204128265","0.12922631204128265","0.12922631204128265","2579","2579","2579"
"258099","0.12646923959255219","0.12646923959255219","0.12646923959255219","2580","2580","2580"
"258199","0.13493043184280396","0.13493043184280396","0.13493043184280396","2581","2581","2581"
"258299","0.1308417022228241","0.1308417022228241","0.1308417022228241","2582","2582","2582"
"258399","0.1329973042011261","0.1329973042011261","0.1329973042011261","2583","2583","2583"
"258499","0.13418155908584595","0.13418155908584595","0.13418155908584595","2584","2584","2584"
"258599","0.12560056149959564","0.12560056149959564","0.12560056149959564","2585","2585","2585"
"258699","0.12619666755199432","0.12619666755199432","0.12619666755199432","2586","2586","2586"
"258799","0.12523765861988068","0.12523765861988068","0.12523765861988068","2587","2587","2587"
"258899","0.12770909070968628","0.12770909070968628","0.12770909070968628","2588","2588","2588"
"258999","0.12821295857429504","0.12821295857429504","0.12821295857429504","2589","2589","2589"
"259099","0.13020910322666168","0.13020910322666168","0.13020910322666168","2590","2590","2590"
"259199","0.13020335137844086","0.13020335137844086","0.13020335137844086","2591","2591","2591"
"259299","0.13115651905536652","0.13115651905536652","0.13115651905536652","2592","2592","2592"
"259399","0.1312110424041748","0.1312110424041748","0.1312110424041748","2593","2593","2593"
"259499","0.1331050992012024","0.1331050992012024","0.1331050992012024","2594","2594","2594"
"259599","0.13121376931667328","0.13121376931667328","0.13121376931667328","2595","2595","2595"
"259699","0.12653665244579315","0.12653665244579315","0.12653665244579315","2596","2596","2596"
"259799","0.12499667704105377","0.12499667704105377","0.12499667704105377","2597","2597","2597"
"259899","0.12920093536376953","0.12920093536376953","0.12920093536376953","2598","2598","2598"
"259999","0.1302575021982193","0.1302575021982193","0.1302575021982193","2599","2599","2599"
"260099","0.12688370048999786","0.12688370048999786","0.12688370048999786","2600","2600","2600"
"260199","0.13604651391506195","0.13604651391506195","0.13604651391506195","2601","2601","2601"
"260299","0.13179199397563934","0.13179199397563934","0.13179199397563934","2602","2602","2602"
"260399","0.13185472786426544","0.13185472786426544","0.13185472786426544","2603","2603","2603"
"260499","0.132782444357872","0.132782444357872","0.132782444357872","2604","2604","2604"
"260599","0.13111817836761475","0.13111817836761475","0.13111817836761475","2605","2605","2605"
"260699","0.13010619580745697","0.13010619580745697","0.13010619580745697","2606","2606","2606"
"260799","0.13007521629333496","0.13007521629333496","0.13007521629333496","2607","2607","2607"
"260899","0.1341889649629593","0.1341889649629593","0.1341889649629593","2608","2608","2608"
"260999","0.13508948683738708","0.13508948683738708","0.13508948683738708","2609","2609","2609"
"261099","0.13033969700336456","0.13033969700336456","0.13033969700336456","2610","2610","2610"
"261199","0.13422517478466034","0.13422517478466034","0.13422517478466034","2611","2611","2611"
"261299","0.12941233813762665","0.12941233813762665","0.12941233813762665","2612","2612","2612"
"261399","0.13114655017852783","0.13114655017852783","0.13114655017852783","2613","2613","2613"
"261499","0.12579670548439026","0.12579670548439026","0.12579670548439026","2614","2614","2614"
"261599","0.1354537457227707","0.1354537457227707","0.1354537457227707","2615","2615","2615"
"261699","0.12878794968128204","0.12878794968128204","0.12878794968128204","2616","2616","2616"
"261799","0.13249675929546356","0.13249675929546356","0.13249675929546356","2617","2617","2617"
"261899","0.13033507764339447","0.13033507764339447","0.13033507764339447","2618","2618","2618"
"261999","0.12621349096298218","0.12621349096298218","0.12621349096298218","2619","2619","2619"
"262099","0.13247403502464294","0.13247403502464294","0.13247403502464294","2620","2620","2620"
"262199","0.1258256435394287","0.1258256435394287","0.1258256435394287","2621","2621","2621"
"262299","0.12688428163528442","0.12688428163528442","0.12688428163528442","2622","2622","2622"
"262399","0.12710104882717133","0.12710104882717133","0.12710104882717133","2623","2623","2623"
"262499","0.13153286278247833","0.13153286278247833","0.13153286278247833","2624","2624","2624"
"262599","0.1317630112171173","0.1317630112171173","0.1317630112171173","2625","2625","2625"
"262699","0.13070270419120789","0.13070270419120789","0.13070270419120789","2626","2626","2626"
"262799","0.1375475823879242","0.1375475823879242","0.1375475823879242","2627","2627","2627"
"262899","0.133065328001976","0.133065328001976","0.133065328001976","2628","2628","2628"
"262999","0.1311197578907013","0.1311197578907013","0.1311197578907013","2629","2629","2629"
"263099","0.13276909291744232","0.13276909291744232","0.13276909291744232","2630","2630","2630"
"263199","0.13587647676467896","0.13587647676467896","0.13587647676467896","2631","2631","2631"
"263299","0.131258025765419","0.131258025765419","0.131258025765419","2632","2632","2632"
"263399","0.12596356868743896","0.12596356868743896","0.12596356868743896","2633","2633","2633"
"263499","0.1262797713279724","0.1262797713279724","0.1262797713279724","2634","2634","2634"
"263599","0.1293114274740219","0.1293114274740219","0.1293114274740219","2635","2635","2635"
"263699","0.13388343155384064","0.13388343155384064","0.13388343155384064","2636","2636","2636"
"263799","0.13524405658245087","0.13524405658245087","0.13524405658245087","2637","2637","2637"
"263899","0.12986531853675842","0.12986531853675842","0.12986531853675842","2638","2638","2638"
"263999","0.13632258772850037","0.13632258772850037","0.13632258772850037","2639","2639","2639"
"264099","0.12867088615894318","0.12867088615894318","0.12867088615894318","2640","2640","2640"
"264199","0.13074198365211487","0.13074198365211487","0.13074198365211487","2641","2641","2641"
"264299","0.12847386300563812","0.12847386300563812","0.12847386300563812","2642","2642","2642"
"264399","0.12720707058906555","0.12720707058906555","0.12720707058906555","2643","2643","2643"
"264499","0.12906837463378906","0.12906837463378906","0.12906837463378906","2644","2644","2644"
"264599","0.14038583636283875","0.14038583636283875","0.14038583636283875","2645","2645","2645"
"264699","0.1293933242559433","0.1293933242559433","0.1293933242559433","2646","2646","2646"
"264799","0.12487275898456573","0.12487275898456573","0.12487275898456573","2647","2647","2647"
"264899","0.1291002631187439","0.1291002631187439","0.1291002631187439","2648","2648","2648"
"264999","0.134662464261055","0.134662464261055","0.134662464261055","2649","2649","2649"
"265099","0.13602086901664734","0.13602086901664734","0.13602086901664734","2650","2650","2650"
"265199","0.12786979973316193","0.12786979973316193","0.12786979973316193","2651","2651","2651"
"265299","0.1339554488658905","0.1339554488658905","0.1339554488658905","2652","2652","2652"
"265399","0.12705504894256592","0.12705504894256592","0.12705504894256592","2653","2653","2653"
"265499","0.1360149383544922","0.1360149383544922","0.1360149383544922","2654","2654","2654"
"265599","0.12616455554962158","0.12616455554962158","0.12616455554962158","2655","2655","2655"
"265699","0.13256944715976715","0.13256944715976715","0.13256944715976715","2656","2656","2656"
"265799","0.12971319258213043","0.12971319258213043","0.12971319258213043","2657","2657","2657"
"265899","0.12575435638427734","0.12575435638427734","0.12575435638427734","2658","2658","2658"
"265999","0.13726747035980225","0.13726747035980225","0.13726747035980225","2659","2659","2659"
"266099","0.1315959244966507","0.1315959244966507","0.1315959244966507","2660","2660","2660"
"266199","0.12839481234550476","0.12839481234550476","0.12839481234550476","2661","2661","2661"
"266299","0.13358406722545624","0.13358406722545624","0.13358406722545624","2662","2662","2662"
"266399","0.13498395681381226","0.13498395681381226","0.13498395681381226","2663","2663","2663"
"266499","0.12685929238796234","0.12685929238796234","0.12685929238796234","2664","2664","2664"
"266599","0.12650230526924133","0.12650230526924133","0.12650230526924133","2665","2665","2665"
"266699","0.13227759301662445","0.13227759301662445","0.13227759301662445","2666","2666","2666"
"266799","0.12984518706798553","0.12984518706798553","0.12984518706798553","2667","2667","2667"
"266899","0.13254539668560028","0.13254539668560028","0.13254539668560028","2668","2668","2668"
"266999","0.1276957094669342","0.1276957094669342","0.1276957094669342","2669","2669","2669"
"267099","0.12563557922840118","0.12563557922840118","0.12563557922840118","2670","2670","2670"
"267199","0.13038167357444763","0.13038167357444763","0.13038167357444763","2671","2671","2671"
"267299","0.1370394378900528","0.1370394378900528","0.1370394378900528","2672","2672","2672"
"267399","0.13058429956436157","0.13058429956436157","0.13058429956436157","2673","2673","2673"
"267499","0.13050711154937744","0.13050711154937744","0.13050711154937744","2674","2674","2674"
"267599","0.13065311312675476","0.13065311312675476","0.13065311312675476","2675","2675","2675"
"267699","0.13209328055381775","0.13209328055381775","0.13209328055381775","2676","2676","2676"
"267799","0.13469737768173218","0.13469737768173218","0.13469737768173218","2677","2677","2677"
"267899","0.12443550676107407","0.12443550676107407","0.12443550676107407","2678","2678","2678"
"267999","0.13191886246204376","0.13191886246204376","0.13191886246204376","2679","2679","2679"
"268099","0.13087403774261475","0.13087403774261475","0.13087403774261475","2680","2680","2680"
"268199","0.13188870251178741","0.13188870251178741","0.13188870251178741","2681","2681","2681"
"268299","0.12449737638235092","0.12449737638235092","0.12449737638235092","2682","2682","2682"
"268399","0.1283276230096817","0.1283276230096817","0.1283276230096817","2683","2683","2683"
"268499","0.13564623892307281","0.13564623892307281","0.13564623892307281","2684","2684","2684"
"268599","0.13231445848941803","0.13231445848941803","0.13231445848941803","2685","2685","2685"
"268699","0.13443651795387268","0.13443651795387268","0.13443651795387268","2686","2686","2686"
"268799","0.12851029634475708","0.12851029634475708","0.12851029634475708","2687","2687","2687"
"268899","0.1297716200351715","0.1297716200351715","0.1297716200351715","2688","2688","2688"
"268999","0.1337698996067047","0.1337698996067047","0.1337698996067047","2689","2689","2689"
"269099","0.13693667948246002","0.13693667948246002","0.13693667948246002","2690","2690","2690"
"269199","0.1255612075328827","0.1255612075328827","0.1255612075328827","2691","2691","2691"
"269299","0.13089554011821747","0.13089554011821747","0.13089554011821747","2692","2692","2692"
"269399","0.13052240014076233","0.13052240014076233","0.13052240014076233","2693","2693","2693"
"269499","0.12718406319618225","0.12718406319618225","0.12718406319618225","2694","2694","2694"
"269599","0.13165788352489471","0.13165788352489471","0.13165788352489471","2695","2695","2695"
"269699","0.1319437026977539","0.1319437026977539","0.1319437026977539","2696","2696","2696"
"269799","0.12856748700141907","0.12856748700141907","0.12856748700141907","2697","2697","2697"
"269899","0.13118937611579895","0.13118937611579895","0.13118937611579895","2698","2698","2698"
"269999","0.12771251797676086","0.12771251797676086","0.12771251797676086","2699","2699","2699"
"270099","0.13098277151584625","0.13098277151584625","0.13098277151584625","2700","2700","2700"
"270199","0.13274072110652924","0.13274072110652924","0.13274072110652924","2701","2701","2701"
"270299","0.13652189075946808","0.13652189075946808","0.13652189075946808","2702","2702","2702"
"270399","0.1266069859266281","0.1266069859266281","0.1266069859266281","2703","2703","2703"
"270499","0.12804900109767914","0.12804900109767914","0.12804900109767914","2704","2704","2704"
"270599","0.13356158137321472","0.13356158137321472","0.13356158137321472","2705","2705","2705"
"270699","0.13574887812137604","0.13574887812137604","0.13574887812137604","2706","2706","2706"
"270799","0.13134177029132843","0.13134177029132843","0.13134177029132843","2707","2707","2707"
"270899","0.1309172511100769","0.1309172511100769","0.1309172511100769","2708","2708","2708"
"270999","0.13134656846523285","0.13134656846523285","0.13134656846523285","2709","2709","2709"
"271099","0.1282462179660797","0.1282462179660797","0.1282462179660797","2710","2710","2710"
"271199","0.13274265825748444","0.13274265825748444","0.13274265825748444","2711","2711","2711"
"271299","0.12815703451633453","0.12815703451633453","0.12815703451633453","2712","2712","2712"
"271399","0.1314830183982849","0.1314830183982849","0.1314830183982849","2713","2713","2713"
"271499","0.12977780401706696","0.12977780401706696","0.12977780401706696","2714","2714","2714"
"271599","0.12900248169898987","0.12900248169898987","0.12900248169898987","2715","2715","2715"
"271699","0.12866421043872833","0.12866421043872833","0.12866421043872833","2716","2716","2716"
"271799","0.12611785531044006","0.12611785531044006","0.12611785531044006","2717","2717","2717"
"271899","0.1343984305858612","0.1343984305858612","0.1343984305858612","2718","2718","2718"
"271999","0.13526824116706848","0.13526824116706848","0.13526824116706848","2719","2719","2719"
"272099","0.1333247572183609","0.1333247572183609","0.1333247572183609","2720","2720","2720"
"272199","0.13419364392757416","0.13419364392757416","0.13419364392757416","2721","2721","2721"
"272299","0.12747110426425934","0.12747110426425934","0.12747110426425934","2722","2722","2722"
"272399","0.12906521558761597","0.12906521558761597","0.12906521558761597","2723","2723","2723"
"272499","0.1313985139131546","0.1313985139131546","0.1313985139131546","2724","2724","2724"
"272599","0.1291695535182953","0.1291695535182953","0.1291695535182953","2725","2725","2725"
